Anunciante,Marca,Modelo,Sub-modelo,Versão,Combustível,Mês de Registo,Ano,Quilómetros,Cilindrada,Potência,Valor Fixo,Possibilidade de financiamento,Segmento,Cor,Tipo de Caixa,Número de Mudanças,Nº de portas,Lotação,Classe do veículo,Tracção,Inspecção válida até,Garantia de Stand (incl. no preço),Registo(s),Origem,Condição,Preco,ID Anuncio,Data Anuncio,Link,Tipo de cor,Emissões CO2,Livro de Revisões completo,Não fumador,2º Chave,Consumo Urbano,VIN,IUC,Consumo Extra Urbano,Autonomia Máxima,IVA Discriminado,Consumo Combinado,Autonomia,Bateria,Garantia de Fábrica até,Capacidade da bateria,Consumo,ou até,Site,Portugal,Data
Particular,Land Rover,Range Rover Sport,,3.0 SDV6 HSE Dynamic,Diesel,Janeiro,2014,181 000 km,2 993 cm3,292 cv,,,SUV / TT,Preto,Automática,8,5,,,Integral,,,,,Usados,37 500,8092085654,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/land-rover-range-rover-sport-3-0-sdv6-hse-dynamic-ID8PDz8y.html,,199 g/km,,,,"8,70 l/100km",Mostrar VIN,,"6,80 l/100km",,,,,,,,,,StandVirtual,Yes,2024-04-10
Profissional,Peugeot,e-2008,,Active Pack,Eléctrico,Fevereiro,2023,6 718 km,,136 cv,Sim,Sim,SUV / TT,Preto,Automática,,5,5,,,,18 Meses,,Nacional,Usados,31 620,8091014581,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/peugeot-e-2008-active-pack-ID8Pz4wb.html,,,,,,,Mostrar VIN,,,,,,,,,,,,StandVirtual,Yes,2024-04-10
Profissional,Peugeot,e-2008,,Active Pack,Eléctrico,Maio,2023,17 616 km,,136 cv,Sim,Sim,Utilitário,Cinzento,Automática,,5,5,,,,18 Meses,,Nacional,Usados,31 590,8091457156,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/peugeot-e-2008-active-pack-ID8PAWDu.html,,,,,,,Mostrar VIN,,,,,,,,,,,,StandVirtual,Yes,2024-04-10
Profissional,Hyundai,Kauai,,EV 64kWh Vanguard+TMS,Eléctrico,Junho,2023,15 km,,204 cv,Sim,,SUV / TT,Preto,Automática,,5,5,,,,36 Meses,,Nacional,Usados,43 660,8092105161,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/hyundai-kauai-ev-64kwh-vanguard-tms-ID8PDEdb.html,,,,,,,Mostrar VIN,,,,,,,,29 Junho 2023,,,,StandVirtual,Yes,2024-04-10
Profissional,Mercedes-Benz,C 300,Classe C,de AMG Line,Híbrido Plug-In,Novembro,2019,73 000 km,1 950 cm3,306 cv,Sim,Sim,Carrinha,Cinzento,Automática,9,4,5,Classe 1,Tracção traseira,,18 Meses,1,Nacional,Usados,34 990,8089812912,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-c-300-de-amg-line-ID8Pu1Tq.html,,,Sim,Sim,Sim,,,,,,,,,,,,,,StandVirtual,Yes,2024-04-10
Profissional,Peugeot,3008,,1.5 BlueHDi Allure Pack EAT8,Diesel,Março,2023,26 971 km,1 499 cm3,130 cv,Sim,Sim,SUV / TT,Cinzento,Automática,,5,5,,,,18 Meses,,Nacional,Usados,32 890,8091958005,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/peugeot-3008-1-5-bluehdi-allure-pack-eat8-ID8PD1WH.html,,,,,,,Mostrar VIN,,,,,,,,,,,,StandVirtual,Yes,2024-04-10
Profissional,Peugeot,3008,,1.5 BlueHDi Allure Pack EAT8,Diesel,Março,2023,9 733 km,1 499 cm3,130 cv,Sim,Sim,SUV / TT,Cinzento,Automática,,5,5,,,,18 Meses,,Nacional,Usados,33 490,8091457113,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/peugeot-3008-1-5-bluehdi-allure-pack-eat8-ID8PAWCN.html,,,,,,,Mostrar VIN,,,,,,,,,,,,StandVirtual,Yes,2024-04-10
Profissional,Peugeot,3008,,1.5 BlueHDi Allure Pack,Diesel,Março,2023,7 196 km,1 499 cm3,130 cv,Sim,Sim,SUV / TT,Branco,Manual,,5,5,,,,18 Meses,,Nacional,Usados,32 990,8091511577,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/peugeot-3008-1-5-bluehdi-allure-pack-ID8PB9Nf.html,,,,,,,Mostrar VIN,,,,,,,,,,,,StandVirtual,Yes,2024-04-10
Particular,Audi,A5 Sportback,,2.0 TDI quattro Sport S tronic,Diesel,Janeiro,2019,205 000 km,1 968 cm3,190 cv,,,Sedan,Cinzento,Automática,7,5,4,Classe 1,Integral,31 Janeiro 2025,,2,Nacional,Usados,32 500,8091768291,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/audi-a5-sportback-2-0-tdi-quattro-sport-s-tronic-ID8PCezN.html,Metalizado,,,Sim,Sim,"5,30 l/100km",,,,1 000 km,,,,,,,,,StandVirtual,Yes,2024-04-10
Profissional,Hyundai,i30,,,Gasolina,Maio,2023,10 000 km,1 998 cm3,280 cv,Sim,,Utilitário,Cinzento,Automática,,5,5,,,,73 Meses,,Nacional,Usados,42 500,8092130780,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/hyundai-i30-ID8PDKSo.html,,,,,,,Mostrar VIN,,,,,"8,40 l/100km",,,31 Maio 2030,,,,StandVirtual,Yes,2024-04-10
Profissional,Mitsubishi,L200,,2.3 DI-D CD Invite 2WD,Diesel,Outubro,2022,32 500 km,2 268 cm3,150 cv,Sim,Sim,SUV / TT,Branco,Manual,,4,3,,,,18 Meses,,Nacional,Usados,35 990,8091456948,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/mitsubishi-l200-2-3-di-d-cd-invite-2wd-ID8PAWA8.html,,,,,,,Mostrar VIN,,,,,,,,,,,,StandVirtual,Yes,2024-04-10
Particular,Audi,A5 Sportback,,2.0 TDI quattro Sport S tronic,Diesel,Janeiro,2019,205 000 km,1 968 cm3,190 cv,,,Sedan,Cinzento,Automática,7,5,4,Classe 1,Integral,31 Janeiro 2025,,2,Nacional,Usados,32 500,8091768291,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/audi-a5-sportback-2-0-tdi-quattro-sport-s-tronic-ID8PCezN.html,Metalizado,,,Sim,Sim,"5,30 l/100km",,,,1 000 km,,,,,,,,,StandVirtual,Yes,2024-04-10
Profissional,Hyundai,i30,,,Gasolina,Maio,2023,10 000 km,1 998 cm3,280 cv,Sim,,Utilitário,Cinzento,Automática,,5,5,,,,73 Meses,,Nacional,Usados,42 500,8092130780,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/hyundai-i30-ID8PDKSo.html,,,,,,,Mostrar VIN,,,,,"8,40 l/100km",,,31 Maio 2030,,,,StandVirtual,Yes,2024-04-10
Profissional,Mitsubishi,L200,,2.3 DI-D CD Invite 2WD,Diesel,Outubro,2022,32 500 km,2 268 cm3,150 cv,Sim,Sim,SUV / TT,Branco,Manual,,4,3,,,,18 Meses,,Nacional,Usados,35 990,8091456948,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/mitsubishi-l200-2-3-di-d-cd-invite-2wd-ID8PAWA8.html,,,,,,,Mostrar VIN,,,,,,,,,,,,StandVirtual,Yes,2024-04-10
Profissional,Mercedes-Benz,E 300,Classe E,D Avantgarde+ 7L,Diesel,Julho,2018,145 000 km,1 950 cm3,245 cv,,Sim,Carrinha,Cinzento,Automática,9,5,7,Classe 1,Tracção traseira,1 Julho 2025,18 Meses,2,,Usados,34 990,8089102478,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-e-300-d-avantgarde-7l-ID8Pr34O.html,Metalizado,,Sim,Sim,Sim,"6,70 l/100km",Mostrar VIN,,,,,,,,,,,,StandVirtual,Yes,2024-04-10
Profissional,Mercedes-Benz,C 220,Classe C,d AMG Line,Diesel,Fevereiro,2020,137 000 km,1 950 cm3,194 cv,,Sim,Carrinha,Cinzento,Automática,9,5,5,Classe 1,Tracção traseira,26 Fevereiro 2026,18 Meses,1,,Usados,34 490,8091872042,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-c-220-d-amg-line-ID8PCFzc.html,Metalizado,150 g/km,Sim,Sim,Sim,5 l/100km,Mostrar VIN,278 €,4 l/100km,,,4 l/100km,,,,,,,StandVirtual,Yes,2024-04-10
Particular,Mercedes-Benz,A 180,Classe A,d AMG Line Aut.,Diesel,Dezembro,2021,16 500 km,1 950 cm3,116 cv,,,Utilitário,Preto,Automática,8,5,5,Classe 1,Tracção dianteira,15 Dezembro 2025,,1,Nacional,Usados,35 750,8091405397,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-a-180-d-amg-line-aut-ID8PAIaF.html,Metalizado,132 g/km,Sim,Sim,Sim,"5,30 l/100km",Mostrar VIN,,"3,80 l/100km",,,,,,5 Março 2025,,,,StandVirtual,Yes,2024-04-10
Profissional,Mercedes-Benz,CLA 200,Classe CLA,Progressive Aut.,Gasolina,Fevereiro,2020,50 461 km,1 332 cm3,163 cv,Sim,Sim,Sedan,Cinzento,Automática,,4,5,,,,18 Meses,,Nacional,Usados,33 990,8090306918,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-cla-200-progressive-aut-ID8Pv6pg.html,,,,,,,Mostrar VIN,,,,,,,,,,,,StandVirtual,Yes,2024-04-10
Profissional,Mercedes-Benz,C 300,Classe C,de AMG Line,Híbrido (Diesel),Janeiro,2020,100 551 km,1 993 cm3,313 cv,,,Carrinha,Preto,Automática,9,5,5,,Tracção traseira,,18 Meses,1,Importado,Usados,30 950,8092184062,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-c-300-de-amg-line-ID8PDYJM.html,Metalizado,12 g/km,Sim,Sim,Sim,,Mostrar VIN,,,,,,,,,,,,StandVirtual,Yes,2024-04-10
Profissional,Peugeot,e-308,,54 kWh First Edition,Eléctrico,Setembro,2023,1 100 km,,156 cv,Sim,Sim,Citadino,Branco,Automática,1,5,5,,Tracção dianteira,,36 Meses,,Nacional,Usados,38 000,8092224490,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/peugeot-e-308-54-kwh-first-edition-ID8PE9fQ.html,,,Sim,,Sim,,Mostrar VIN,,,,Sim,,410 km,Própria,,,15 kWh/100km,,StandVirtual,Yes,2024-04-10
Profissional,Volvo,XC 90,,D4 Geartronic Inscription,Diesel,Dezembro,2018,97 850 km,1 969 cm3,190 cv,,Sim,SUV / TT,Preto,Automática,,5,7,Classe 1,Tracção dianteira,,36 Meses,1,,Usados,42 850,8091861980,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/volvo-xc-90-d4-geartronic-inscription-ID8PCCVU.html,,,Sim,Sim,Sim,,,,,,,,,,,,,,StandVirtual,Yes,2024-04-10
Profissional,Cupra,Formentor,,1.4 e-Hybrid DSG,Híbrido Plug-In,Fevereiro,2022,24 000 km,1 395 cm3,204 cv,Sim,Sim,SUV / TT,Branco,Automática,8,5,5,Classe 1,,,18 Meses,1,,Usados,32 750,8092033935,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/cupra-formentor-1-4-e-hybrid-dsg-ID8PDlGn.html,,,Sim,,Sim,,,"148,22 €",,,Sim,,,,,,,,StandVirtual,Yes,2024-04-10
Profissional,MINI,Clubman,,John Cooper Works ALL4,Gasolina,Outubro,2021,48 700 km,1 998 cm3,306 cv,Sim,Sim,Carrinha,Verde,Automática,8,6,5,,Integral,,18 Meses,1,Nacional,Usados,41 000,8091793738,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/mini-clubman-john-cooper-works-all4-ID8PClce.html,Metalizado,169 g/km,Sim,Sim,Sim,,Mostrar VIN,,,,,,,,,,,,StandVirtual,Yes,2024-04-10
Profissional,BMW,520,Série 5,d Pack M Auto,Diesel,Junho,2020,26 950 km,1 995 cm3,190 cv,Sim,Sim,Carrinha,Preto,Automática,,5,5,Classe 1,,1 Março 2026,18 Meses,,Importado,Usados,39 950,8089158491,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/bmw-520-d-pack-m-auto-ID8PrhEf.html,Metalizado,,Sim,Sim,Sim,,,"235,26 €",,,,,,,,,,,StandVirtual,Yes,2024-04-10
Profissional,Mercedes-Benz,A 250,Classe A,e Style Plus,Híbrido Plug-In,Junho,2020,44 000 km,1 332 cm3,218 cv,,Sim,Utilitário,Cinzento,Automática,8,5,5,Classe 1,Tracção dianteira,,36 Meses,,Nacional,Usados,35 950,8087849642,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-a-250-e-style-plus-ID8PlN9M.html,Metalizado,,Sim,Sim,Sim,,,,,,,,,,,,,,StandVirtual,Yes,2024-04-10
Profissional,Mercedes-Benz,A 200,Classe A,AMG Line Aut.,Gasolina,Março,2023,15 000 km,1 332 cm3,163 cv,Sim,,Utilitário,Branco,Automática,,5,5,,,,24 Meses,,Nacional,Usados,38 000,8091288060,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-a-200-amg-line-aut-ID8PAdE8.html,,,,,,,Mostrar VIN,,,,,"5,90 l/100km",,,,,,,StandVirtual,Yes,2024-04-10
Profissional,Mercedes-Benz,C 300,Classe C,,Híbrido (Diesel),Agosto,2020,84 745 km,1 950 cm3,306 cv,,Sim,Carrinha,Preto,Automática,9,5,5,Classe 1,,,18 Meses,1,Importado,Usados,39 990,8091362781,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-c-300-ID8PAx5j.html,Metalizado,,Sim,Sim,Sim,,Mostrar VIN,,,,Sim,,,,,,,,StandVirtual,Yes,2024-04-10
Particular,Mercedes-Benz,A 250,Classe A,e Style Plus,Híbrido Plug-In,Dezembro,2022,7 808 km,1 332 cm3,218 cv,,,Citadino,Castanho,Automática,8,5,,,Tracção dianteira,,,,,Usados,36 350,8092224480,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-a-250-e-style-plus-ID8PE9fG.html,,22 g/km,,,,,Mostrar VIN,,,,,,,,,,,,StandVirtual,Yes,2024-04-10
Profissional,Mercedes-Benz,A 200 Limousine,Classe A,AMG Line Aut.,Gasolina,Fevereiro,2023,7 566 km,1 332 cm3,163 cv,Sim,Sim,Sedan,Preto,Automática,7,4,5,Classe 1,Tracção dianteira,,24 Meses,,Nacional,Usados,38 990,8090533329,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-a-200-limousine-amg-line-aut-ID8Px3j3.html,,136 g/km,Sim,Sim,Sim,,Mostrar VIN,,"4,70 l/100km",,,,,,,,,,StandVirtual,Yes,2024-04-10
Profissional,BMW,X2,Série X,25 e xDrive,Híbrido Plug-In,Março,2023,8 420 km,1 499 cm3,220 cv,Sim,Sim,SUV / TT,Azul,Automática,,5,5,,,,36 Meses,,Nacional,Usados,43 900,8090704027,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/bmw-x2-25-e-xdrive-ID8PxLIf.html,,,,,,,Mostrar VIN,,,,,"1,60 l/100km",,,10 Abril 2027,,,,StandVirtual,Yes,2024-04-10
Profissional,BMW,116,Série 1,d Pack M Auto,Diesel,Junho,2022,55 000 km,1 496 cm3,116 cv,Sim,Sim,Utilitário,Cinzento,Automática,,5,5,,,,36 Meses,,Nacional,Usados,34 900,8090799155,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/bmw-116-d-pack-m-auto-ID8Pyasz.html,,,,,,,Mostrar VIN,,,,,"4,60 l/100km",,,10 Abril 2027,,,,StandVirtual,Yes,2024-04-10
Profissional,Mercedes-Benz,A 250,Classe A,,Híbrido (Gasolina),Junho,2023,6 879 km,1 332 cm3,218 cv,Sim,Sim,Utilitário,Branco,Automática,8,5,5,,Tracção dianteira,,24 Meses,,Nacional,Usados,44 700,8091058099,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-a-250-ID8PzfP5.html,Metalizado,,,Sim,Sim,,,,,,,,,,,,,,StandVirtual,Yes,2024-04-10
Profissional,Peugeot,5008,,1.5 BlueHDi Allure Pack EAT8,Diesel,Abril,2021,51 000 km,1 499 cm3,130 cv,Sim,Sim,SUV / TT,Cinzento,Automática,8,5,7,Classe 2,,,18 Meses,1,Nacional,Usados,32 999,8089922216,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/peugeot-5008-1-5-bluehdi-allure-pack-eat8-ID8Puuko.html,Metalizado,,Sim,,Sim,,,,,,Sim,,,,,,,,StandVirtual,Yes,2024-04-10
Profissional,Tesla,Model 3,,AWD Dual Motor Performance,Eléctrico,Fevereiro,2021,47 500 km,,455 cv,Sim,Sim,Sedan,Vermelho,Automática,1,4,5,Classe 1,Integral,16 Fevereiro 2025,18 Meses,1,Importado,Usados,36 850,8092224465,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/tesla-model-3-awd-dual-motor-performance-ID8PE9fr.html,Metalizado,,Sim,Sim,Sim,,Mostrar VIN,,,520 km,Sim,,580 km,Própria,16 Fevereiro 2028,75 kWh,15 kWh/100km,190 000 km,StandVirtual,Yes,2024-04-10
Profissional,Peugeot,408,,1.6 Hybrid GT e-EAT8,Híbrido Plug-In,Junho,2023,7 500 km,1 598 cm3,180 cv,,Sim,SUV / TT,Cinzento,Automática,,5,5,,Tracção dianteira,1 Junho 2027,18 Meses,,Importado,Usados,42 900,8091623107,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/peugeot-408-1-6-hybrid-gt-e-eat8-ID8PBCO7.html,Metalizado,,Sim,Sim,Sim,,,,,,,,,,,,,,StandVirtual,Yes,2024-04-10
Profissional,Mercedes-Benz,C 220,Classe C,d AMG Line,Diesel,Março,2021,80 782 km,1 950 cm3,194 cv,Sim,Sim,Coupé,Preto,Automática,,3,,,,,36 Meses,,Nacional,Usados,40 999,8091612934,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-c-220-d-amg-line-ID8PBAa2.html,,,,,,,,,,,,,,,,,,,StandVirtual,Yes,2024-04-10
Profissional,Mercedes-Benz,A 250 Limousine,Classe A,e AMG Line,Híbrido Plug-In,Abril,2020,103 654 km,1 332 cm3,218 cv,,Sim,Sedan,Cinzento,Automática,8,4,,,Tracção dianteira,,18 Meses,,,Usados,30 900,8090727607,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-a-250-limousine-e-amg-line-ID8PxRQz.html,,22 g/km,Sim,Sim,Sim,,Mostrar VIN,,,,,,,,,,,,StandVirtual,Yes,2024-04-10
Profissional,Citroën,C5 Aircross,,,Híbrido (Gasolina),Julho,2022,16 517 km,1 598 cm3,225 cv,Sim,Sim,SUV / TT,Preto,Automática,,5,5,,,,36 Meses,,Nacional,Usados,34 490,8091014436,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/citron-c5-aircross-ID8Pz4sQ.html,,,,,,,Mostrar VIN,,,,,"1,40 l/100km",,,10 Abril 2027,,,,StandVirtual,Yes,2024-04-10
Particular,Mercedes-Benz,E 300,Classe E,De Avantgarde,Híbrido Plug-In,Outubro,2020,130 000 km,1 950 cm3,306 cv,,,Carrinha,Cinzento,Automática,9,5,5,Classe 1,Tracção traseira,,,1,Importado,Usados,36 500,8091443005,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-e-300-de-avantgarde-ID8PARXf.html,Metalizado,36 g/km,Sim,Sim,Sim,,,,,,,,,,,,,,StandVirtual,Yes,2024-04-10
Profissional,Hyundai,Tucson,,1.6 T-GDI PHEV Vanguard+TA,Híbrido Plug-In,Setembro,2021,63 160 km,1 598 cm3,266 cv,Sim,Sim,SUV / TT,Azul,Automática,,5,5,Classe 1,Integral,10 Setembro 2025,18 Meses,1,,Usados,35 900,8092209053,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/hyundai-tucson-1-6-t-gdi-phev-vanguard-ta-ID8PE5eR.html,Metalizado,33 g/km,Sim,Sim,Sim,,,,,53 km,Sim,2 l/100km,,,10 Setembro 2026,,,,StandVirtual,Yes,2024-04-10
Profissional,BMW,530,Série 5,d Pack M Auto,Diesel,Maio,2017,89 900 km,2 993 cm3,265 cv,,Sim,Sedan,Azul,Automática,,5,,,,20 Maio 2024,18 Meses,1,Nacional,Usados,42 500,8091443064,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/bmw-530-d-pack-m-auto-ID8PARYc.html,Metalizado,,Sim,,Sim,,,,,,,,,,,,,,StandVirtual,Yes,2024-04-10
Profissional,Land Rover,Range Rover Evoque,,2.0 D180 AWD R-Dynamic SE Auto,Diesel,Dezembro,2018,123 000 km,1 999 cm3,180 cv,,,SUV / TT,Branco,Automática,9,5,,,Integral,,36 Meses,,,Usados,33 999,8091471755,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/land-rover-range-rover-evoque-2-0-d180-awd-r-dynamic-se-auto-ID8PAZqX.html,,183 g/km,,,,"6,70 l/100km",,,"5,10 l/100km",,,,,,,,,,StandVirtual,Yes,2024-04-10
Profissional,BMW,M135i,Série 1,xDrive Pack Color Vision,Gasolina,Outubro,2019,179 456 km,1 998 cm3,306 cv,,,Citadino,Preto,Automática,8,5,5,Classe 1,Integral,,18 Meses,1,Nacional,Usados,35 850,8092082121,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/bmw-m135i-xdrive-pack-color-vision-ID8PDydz.html,Metalizado,167 g/km,Sim,Sim,Sim,,,,,,,,,,,,,,StandVirtual,Yes,2024-04-10
Profissional,Mercedes-Benz,A 250 Limousine,Classe A,e AMG Line,Híbrido Plug-In,Abril,2020,103 654 km,1 332 cm3,218 cv,,Sim,Sedan,Cinzento,Automática,8,4,,,Tracção dianteira,,18 Meses,,,Usados,30 900,8090727607,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-a-250-limousine-e-amg-line-ID8PxRQz.html,,22 g/km,Sim,Sim,Sim,,Mostrar VIN,,,,,,,,,,,,StandVirtual,Yes,2024-04-10
Profissional,Citroën,C5 Aircross,,,Híbrido (Gasolina),Julho,2022,16 517 km,1 598 cm3,225 cv,Sim,Sim,SUV / TT,Preto,Automática,,5,5,,,,36 Meses,,Nacional,Usados,34 490,8091014436,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/citron-c5-aircross-ID8Pz4sQ.html,,,,,,,Mostrar VIN,,,,,"1,40 l/100km",,,10 Abril 2027,,,,StandVirtual,Yes,2024-04-10
Particular,Mercedes-Benz,E 300,Classe E,De Avantgarde,Híbrido Plug-In,Outubro,2020,130 000 km,1 950 cm3,306 cv,,,Carrinha,Cinzento,Automática,9,5,5,Classe 1,Tracção traseira,,,1,Importado,Usados,36 500,8091443005,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-e-300-de-avantgarde-ID8PARXf.html,Metalizado,36 g/km,Sim,Sim,Sim,,,,,,,,,,,,,,StandVirtual,Yes,2024-04-10
Profissional,Hyundai,Tucson,,1.6 T-GDI PHEV Vanguard+TA,Híbrido Plug-In,Setembro,2021,63 160 km,1 598 cm3,266 cv,Sim,Sim,SUV / TT,Azul,Automática,,5,5,Classe 1,Integral,10 Setembro 2025,18 Meses,1,,Usados,35 900,8092209053,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/hyundai-tucson-1-6-t-gdi-phev-vanguard-ta-ID8PE5eR.html,Metalizado,33 g/km,Sim,Sim,Sim,,,,,53 km,Sim,2 l/100km,,,10 Setembro 2026,,,,StandVirtual,Yes,2024-04-10
Profissional,BMW,530,Série 5,d Pack M Auto,Diesel,Maio,2017,89 900 km,2 993 cm3,265 cv,,Sim,Sedan,Azul,Automática,,5,,,,20 Maio 2024,18 Meses,1,Nacional,Usados,42 500,8091443064,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/bmw-530-d-pack-m-auto-ID8PARYc.html,Metalizado,,Sim,,Sim,,,,,,,,,,,,,,StandVirtual,Yes,2024-04-10
Profissional,Land Rover,Range Rover Evoque,,2.0 D180 AWD R-Dynamic SE Auto,Diesel,Dezembro,2018,123 000 km,1 999 cm3,180 cv,,,SUV / TT,Branco,Automática,9,5,,,Integral,,36 Meses,,,Usados,33 999,8091471755,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/land-rover-range-rover-evoque-2-0-d180-awd-r-dynamic-se-auto-ID8PAZqX.html,,183 g/km,,,,"6,70 l/100km",,,"5,10 l/100km",,,,,,,,,,StandVirtual,Yes,2024-04-10
Profissional,BMW,M135i,Série 1,xDrive Pack Color Vision,Gasolina,Outubro,2019,179 456 km,1 998 cm3,306 cv,,,Citadino,Preto,Automática,8,5,5,Classe 1,Integral,,18 Meses,1,Nacional,Usados,35 850,8092082121,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/bmw-m135i-xdrive-pack-color-vision-ID8PDydz.html,Metalizado,167 g/km,Sim,Sim,Sim,,,,,,,,,,,,,,StandVirtual,Yes,2024-04-10
Profissional,BMW,X1,Série X,25 e xDrive Line Sport,Híbrido Plug-In,Dezembro,2021,30 916 km,1 499 cm3,220 cv,Sim,Sim,SUV / TT,Preto,Automática,,5,5,Classe 1,Integral,12 Dezembro 2025,18 Meses,1,,Usados,31 900,8091875370,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/bmw-x1-25-e-xdrive-line-sport-ID8PCGqS.html,Metalizado,,Sim,Sim,Sim,,,,,52 km,Sim,3 l/100km,,,,,,,StandVirtual,Yes,2024-04-10
Profissional,Renault,Mégane E-Tech,,EV60 Techno Optimum Charge,Eléctrico,Agosto,2023,14 800 km,,218 cv,,,Utilitário,Cinzento,Automática,1,5,5,Classe 1,Tracção dianteira,,36 Meses,,Nacional,Usados,37 990,8092185858,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/renault-mgane-e-tech-ev60-techno-optimum-charge-ID8PDZcK.html,Metalizado,,Sim,Sim,Sim,,Mostrar VIN,,,,,,450 km,Própria,,60 kWh,"16,10 kWh/100km",,StandVirtual,Yes,2024-04-10
Profissional,Renault,Mégane E-Tech,,EV60 Iconic Optimum Charge,Eléctrico,Setembro,2023,6 500 km,,218 cv,Sim,Sim,SUV / TT,Outra,Automática,,5,,,,,36 Meses,,Nacional,Usados,42 490,8091614518,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/renault-mgane-e-tech-ev60-iconic-optimum-charge-ID8PBAzA.html,,,,,,,,,,,,,,,,,,,StandVirtual,Yes,2024-04-10
Profissional,BMW,430,Série 4,d Pack M Auto,Diesel,Janeiro,2015,160 000 km,2 993 cm3,258 cv,Sim,,Cabrio,Cinzento,Automática,,2,,,,,18 Meses,,Nacional,Usados,38 900,8091852743,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/bmw-430-d-pack-m-auto-ID8PCAxW.html,Metalizado,,Sim,,Sim,,,,,,,,,,,,,,StandVirtual,Yes,2024-04-10
Profissional,Hyundai,Tucson,,1.6 T-GDI PHEV Vanguard+TA,Híbrido Plug-In,Setembro,2021,75 794 km,1 598 cm3,266 cv,Sim,Sim,SUV / TT,Azul,Automática,,5,5,Classe 1,Integral,10 Setembro 2025,18 Meses,1,,Usados,34 900,8092208964,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/hyundai-tucson-1-6-t-gdi-phev-vanguard-ta-ID8PE5dq.html,Metalizado,33 g/km,Sim,Sim,Sim,,,,,53 km,Sim,2 l/100km,,,10 Setembro 2026,,,,StandVirtual,Yes,2024-04-10
