Anunciante,Marca,Modelo,Versão,Combustível,Mês de Registo,Ano,Quilómetros,Cilindrada,Potência,Valor Fixo,IVA Discriminado,Possibilidade de financiamento,Segmento,Cor,Tipo de cor,Tipo de Caixa,Número de Mudanças,Nº de portas,Lotação,Classe do veículo,Tracção,Emissões CO2,Garantia de Stand (incl. no preço),Registo(s),Origem,Livro de Revisões completo,Condição,Preco,ID Anuncio,Data Anuncio,Link,Inspecção válida até,2º Chave,Consumo Urbano,Consumo Extra Urbano,VIN,Não fumador,Consumo Combinado,IUC,Bateria,Sub-modelo,Garantia de Fábrica até,Autonomia Máxima,Autonomia,Consumo,Capacidade da bateria,ou até,Site,Portugal,Data
Profissional,Peugeot,5008,1.5 BlueHDi Allure EAT8,Diesel,Dezembro,2019,61 000 km,1 499 cm3,130 cv,,,Sim,SUV / TT,Cinzento,Metalizado,Automática,,5,7,,,,18 Meses,,,,Usados,27 400,8091842850,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/peugeot-5008-1-5-bluehdi-allure-eat8-ID8PCxYm.html,,Sim,,,,,,,,,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Peugeot,3008,1.5 BlueHDi Allure EAT8,Diesel,Dezembro,2018,75 000 km,1 499 cm3,130 cv,,Sim,Sim,SUV / TT,Cinzento,Metalizado,Automática,,5,5,,,,18 Meses,,,,Usados,25 700,8090823068,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/peugeot-3008-1-5-bluehdi-allure-eat8-ID8PygGg.html,,,,,,,,,,,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Ford,Puma,1.0 EcoBoost MHEV Titanium,Gasolina,Julho,2021,71 000 km,998 cm3,125 cv,,,Sim,SUV / TT,Cinzento,Metalizado,Manual,6,5,5,Classe 1,Tracção dianteira,121 g/km,18 Meses,1,Nacional,Sim,Usados,18 990,8092105138,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/ford-puma-1-0-ecoboost-mhev-titanium-ID8PDEcO.html,,Sim,"4,90 l/100km","3,90 l/100km",Mostrar VIN,Sim,,,,,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Kia,e-Niro,EV 64kWh,Eléctrico,Outubro,2021,43 000 km,,204 cv,Sim,Sim,Sim,SUV / TT,Cinzento,Metalizado,Automática,,5,5,Classe 1,,,18 Meses,,,,Usados,27 850,8091598626,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/kia-e-niro-ev-64kwh-ID8PBvrg.html,,Sim,,,,Sim,,,,,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Peugeot,3008,1.2 PureTech Allure Pack EAT8,Gasolina,Abril,2021,108 000 km,1 199 cm3,130 cv,,,Sim,SUV / TT,Preto,Metalizado,Automática,,5,5,,,,36 Meses,,,Sim,Usados,23 950,8091704032,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/peugeot-3008-1-2-puretech-allure-pack-eat8-ID8PBXRm.html,,Sim,,,,,,,,,1 Janeiro 0001,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Peugeot,5008,1.5 BlueHDi Allure EAT8,Diesel,Março,2019,89 000 km,1 499 cm3,130 cv,,Sim,Sim,SUV / TT,Prateado,Metalizado,Automática,,5,7,,,,18 Meses,,,Sim,Usados,26 900,8091842868,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/peugeot-5008-1-5-bluehdi-allure-eat8-ID8PCxYE.html,,Sim,,,,,,,,,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Mercedes-Benz,C 200,BlueTEC AMG Line,Diesel,Maio,2015,97 199 km,1 598 cm3,136 cv,,,Sim,Sedan,Preto,,Manual,6,4,5,Classe 1,Tracção traseira,,18 Meses,,Nacional,,Usados,23 500,8091886015,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-c-200-bluetec-amg-line-ID8PCJcz.html,27 Maio 2024,,,,Mostrar VIN,,,,,Classe C,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Renault,Grand Scénic,1.5 dCi Intens EDC SS,Diesel,Dezembro,2018,97 000 km,1 461 cm3,110 cv,,Sim,Sim,Monovolume,Preto,Metalizado,Automática,,5,7,,,,18 Meses,,,Sim,Usados,24 800,8090324127,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/renault-grand-scnic-1-5-dci-intens-edc-ss-ID8PvaSP.html,,Sim,,,,,,,,,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Citroën,C3,1.5 BlueHDi Feel Pack,Diesel,Setembro,2022,39 500 km,1 499 cm3,102 cv,Sim,,Sim,Utilitário,Preto,,Manual,,5,5,,,,18 Meses,,Nacional,,Usados,17 540,8091130527,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/citron-c3-1-5-bluehdi-feel-pack-ID8PzyFh.html,,,,,Mostrar VIN,,,,,,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,BMW,218 Active Tourer,d Advantage,Diesel,Janeiro,2015,166 207 km,1 995 cm3,150 cv,Sim,,Sim,Carrinha,Preto,Metalizado,Manual,6,5,5,Classe 1,Tracção dianteira,109 g/km,18 Meses,2,Importado,Sim,Usados,15 950,8092092069,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/bmw-218-active-tourer-d-advantage-ID8PDAO1.html,7 Janeiro 2025,Sim,,,,,,,,Série 2,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Renault,Mégane Sport Tourer,TCe 140 GPF INTENS,Gasolina,Junho,2020,47 847 km,1 332 cm3,140 cv,Sim,,Sim,Carrinha,Cinzento,Metalizado,Manual,6,5,5,Classe 1,,117 g/km,18 Meses,,Importado,,Usados,18 900,8091922621,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/renault-mgane-sport-tourer-tce-140-gpf-intens-ID8PCSIZ.html,,,,,Mostrar VIN,Sim,,,,,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Opel,Corsa,1.2 T Elegance,Gasolina,Maio,2022,38 124 km,1 199 cm3,100 cv,Sim,,Sim,Utilitário,Prateado,Metalizado,Manual,6,5,5,Classe 1,,99 g/km,36 Meses,,Nacional,,Usados,16 900,8091922620,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/opel-corsa-1-2-t-elegance-ID8PCSIY.html,,,,,,Sim,,,,,1 Janeiro 0001,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Mercedes-Benz,CLA 200,d AMG Line Aut.,Diesel,Agosto,2016,149 000 km,2 143 cm3,136 cv,Sim,,Sim,Sedan,Preto,,Automática,,4,5,Classe 1,,119 g/km,18 Meses,,,,Usados,24 990,8092105132,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-cla-200-d-amg-line-aut-ID8PDEcI.html,,Sim,,,,Sim,,,,Classe CLA,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,BMW,X2,16 d sDrive Advantage,Diesel,Maio,2019,137 174 km,1 496 cm3,116 cv,,,,SUV / TT,Cinzento,Metalizado,Manual,6,5,5,,Tracção traseira,132 g/km,18 Meses,1,Importado,Sim,Usados,22 995,8091820520,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/bmw-x2-16-d-sdrive-advantage-ID8PCsac.html,,Sim,,,,Sim,,,,Série X,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Ford,Kuga,1.5 TDCi Titanium,Diesel,Outubro,2018,113 000 km,1 499 cm3,120 cv,Sim,,Sim,SUV / TT,Branco,Metalizado,Manual,,5,5,,,,36 Meses,,Nacional,,Usados,16 990,8091871510,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/ford-kuga-1-5-tdci-titanium-ID8PCFqC.html,,Sim,"5,60 l/100km",,,Sim,,,,,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,BMW,520,d Touring Aut. M Sport Edition,Diesel,Maio,2017,162 000 km,1 995 cm3,190 cv,Sim,,Sim,Carrinha,Preto,Metalizado,Automática,8,5,5,Classe 1,Tracção traseira,113 g/km,18 Meses,,Importado,,Usados,27 990,8091987933,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/bmw-520-d-touring-aut-m-sport-edition-ID8PD9Ip.html,,Sim,"4,90 l/100km","3,90 l/100km",Mostrar VIN,Sim,,,,Série 5,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Mercedes-Benz,A 180,d Style Aut.,Diesel,Outubro,2019,71 000 km,1 461 cm3,116 cv,,Sim,Sim,Utilitário,Branco,,Automática,7,5,5,Classe 1,Tracção dianteira,117 g/km,18 Meses,1,Nacional,Sim,Usados,24 950,8091410025,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-a-180-d-style-aut-ID8PAJnj.html,21 Outubro 2025,Sim,"4,50 l/100km","3,90 l/100km",,Sim,,,,Classe A,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Nissan,Leaf,40 kWh TEKNA,Eléctrico,Outubro,2018,86 552 km,,150 cv,,,Sim,Utilitário,Cinzento,Metalizado,Automática,,5,5,,,,18 Meses,,,Sim,Usados,20 990,8091561925,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/nissan-leaf-40-kwh-tekna-ID8PBmTj.html,,Sim,,,,Sim,,,,,,,,,,,StandVirtual,Yes,2024-04-01
Particular,Mitsubishi,Outlander,2.0 PHEV Instyle Navi,Híbrido Plug-In,Dezembro,2017,111 000 km,1 998 cm3,203 cv,,,,SUV / TT,Branco,,Automática,,5,,,Integral,42 g/km,,,,,Usados,20 000,8090229556,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/mitsubishi-outlander-2-0-phev-instyle-navi-ID8PwMhu.html,,,,"1,80 l/100km",,,,,,,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Mitsubishi,ASX,1.0 MPI-T Invite,Gasolina,Fevereiro,2023,17 800 km,999 cm3,90 cv,Sim,,,SUV / TT,Branco,,Manual,,5,5,,,,46 Meses,,Nacional,,Usados,23 000,8091158943,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/mitsubishi-asx-1-0-mpi-t-invite-ID8PzG3B.html,,,,,Mostrar VIN,,"5,80 l/100km",,,,2 Fevereiro 2028,,,,,,StandVirtual,Yes,2024-04-01
Profissional,MINI,One,Sport Edition,Gasolina,Fevereiro,2022,10 000 km,1 499 cm3,102 cv,Sim,,Sim,Utilitário,Azul,Metalizado,Manual,6,3,4,Classe 1,Tracção dianteira,124 g/km,18 Meses,1,Nacional,Sim,Usados,26 950,8089156766,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/mini-one-sport-edition-ID8Prhcq.html,,Sim,6 l/100km,5 l/100km,,Sim,5 l/100km,103 €,,,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Opel,Corsa-e,Edition,Eléctrico,Dezembro,2022,1 000 km,,136 cv,,Sim,Sim,Citadino,Preto,,Automática,,,,,,,18 Meses,,Importado,,Usados,28 500,8089947869,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/opel-corsa-e-edition-ID8PuB09.html,,,,,,,,,Própria,,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Peugeot,208,,Gasolina,Junho,2022,24 791 km,1 200 cm3,75 cv,,,Sim,Utilitário,Branco,,Manual,,5,5,,,,36 Meses,,,,Usados,17 800,8091829564,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/peugeot-208-ID8PCuv4.html,,Sim,,,,Sim,,,,,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Renault,Mégane,,Diesel,Junho,2017,112 465 km,1 500 cm3,110 cv,,,Sim,Carrinha,Branco,,Manual,,5,5,,,,36 Meses,,,,Usados,16 900,8091300857,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/renault-mgane-ID8PAgYx.html,,Sim,,,,Sim,,,,,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Renault,Mégane,,Diesel,Junho,2018,46 926 km,1 500 cm3,110 cv,,,Sim,Carrinha,Branco,,Automática,,5,5,,,,36 Meses,,,,Usados,20 900,8091197513,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/renault-mgane-ID8PzQ5H.html,,Sim,,,,Sim,,,,,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Fiat,Doblo,Combi 1.3 Multijet,Diesel,Agosto,2018,109 000 km,1 248 cm3,95 cv,,,,Carrinha,Cinzento,Metalizado,Manual,6,5,5,Classe 1,Tracção dianteira,165 g/km,36 Meses,1,Nacional,Sim,Usados,16 900,8090586194,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/fiat-doblo-combi-1-3-multijet-ID8Pxh3I.html,30 Agosto 2024,Sim,7 l/100km,"4,70 l/100km",Mostrar VIN,Sim,,,,,,,,,,,StandVirtual,Yes,2024-04-01
Particular,BMW,520,d Auto,Diesel,Maio,2016,260 000 km,1 995 cm3,184 cv,,,,Carrinha,Preto,Metalizado,Automática,,5,,,,,,,Nacional,,Usados,16 990,8091474127,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/bmw-520-d-auto-ID8PB03d.html,,,"5,70 l/100km",,,,,,,Série 5,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Audi,A4 Avant,2.0 TDI S tronic,Diesel,Abril,2018,134 000 km,1 968 cm3,150 cv,Sim,,Sim,Carrinha,Cinzento,,Automática,7,5,5,,Tracção dianteira,106 g/km,18 Meses,,Nacional,,Usados,22 590,8091900611,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/audi-a4-avant-2-0-tdi-s-tronic-ID8PCMZZ.html,,Sim,"4,90 l/100km","3,70 l/100km",Mostrar VIN,Sim,,,,,,,,,,,StandVirtual,Yes,2024-04-01
Particular,Audi,A3 Limousine,,Diesel,Novembro,2017,105 000 km,1 598 cm3,116 cv,,,,Sedan,Cinzento,,Manual,,4,,,,,,,,,Usados,17 750,8091998701,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/audi-a3-limousine-ID8PDcv5.html,,Sim,,,,,,,,,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Citroën,C3,1.5 BlueHDi Feel,Diesel,Novembro,2019,52 000 km,1 499 cm3,102 cv,,Sim,Sim,Citadino,Cinzento,Metalizado,Manual,5,5,5,Classe 1,Tracção dianteira,115 g/km,36 Meses,,,,Usados,16 950,8091564372,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/citron-c3-1-5-bluehdi-feel-ID8PBnvM.html,,,"4,30 l/100km","3,30 l/100km",Mostrar VIN,,,,,,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,BMW,116,d Pack M,Diesel,Março,2022,39 423 km,1 496 cm3,116 cv,,,Sim,Utilitário,Cinzento,Metalizado,Manual,6,5,5,Classe 1,,,24 Meses,,,Sim,Usados,27 750,8089407266,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/bmw-116-d-pack-m-ID8PskmK.html,,Sim,,,,Sim,,,,Série 1,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Kia,XCeed,1.0 T-GDI Dynamic,Gasolina,Junho,2022,9 493 km,998 cm3,120 cv,,,Sim,SUV / TT,Preto,Metalizado,Manual,,5,5,Classe 1,Tracção dianteira,,24 Meses,,,Sim,Usados,21 250,8091797184,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/kia-xceed-1-0-t-gdi-dynamic-ID8PCm5O.html,,Sim,,,,Sim,,,,,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,BMW,330,e Touring Corporate Edition Auto,Híbrido Plug-In,Novembro,2020,37 740 km,1 998 cm3,292 cv,,,Sim,Carrinha,Preto,Metalizado,Automática,8,5,5,Classe 1,Tracção traseira,31 g/km,18 Meses,,Nacional,,Usados,33 990,8091395111,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/bmw-330-e-touring-corporate-edition-auto-ID8PAFuL.html,,Sim,,,,,,,,Série 3,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,BMW,320,e Touring Corporate Edition Auto,Híbrido Plug-In,Janeiro,2022,27 002 km,1 998 cm3,204 cv,,,,Carrinha,Branco,Metalizado,Automática,8,5,5,Classe 1,Tracção traseira,33 g/km,18 Meses,,Nacional,,Usados,37 990,8091395128,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/bmw-320-e-touring-corporate-edition-auto-ID8PAFw2.html,,Sim,,,,,,,,Série 3,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Alfa Romeo,Stelvio,2.2 D Super AT8 Q4,Diesel,Julho,2017,121 433 km,2 143 cm3,210 cv,,,Sim,SUV / TT,Branco,Metalizado,Automática,8,5,5,Classe 1,Integral,184 g/km,18 Meses,,,,Usados,31 990,8091583021,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/alfa-romeo-stelvio-2-2-d-super-at8-q4-ID8PBsnz.html,,,"6,50 l/100km","5,20 l/100km",,,,,,,,,,,,,StandVirtual,Yes,2024-04-01
Particular,BMW,X3,18 d sDrive Ed. L.Style Auto,Diesel,Agosto,2019,59 982 km,1 995 cm3,150 cv,Sim,,,SUV / TT,Branco,Metalizado,Automática,8,5,5,,Tracção traseira,153 g/km,,1,Nacional,Sim,Usados,37 500,8092092147,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/bmw-x3-18-d-sdrive-ed-l-style-auto-ID8PDAPh.html,22 Agosto 2025,Sim,,,Mostrar VIN,Sim,,,,Série X,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Peugeot,3008,1.5 BlueHDi Allure Pack EAT8,Diesel,Fevereiro,2022,30 000 km,1 499 cm3,130 cv,,,Sim,SUV / TT,Cinzento,Metalizado,Automática,8,5,5,Classe 1,,,36 Meses,1,Importado,Sim,Usados,31 900,8091315635,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/peugeot-3008-1-5-bluehdi-allure-pack-eat8-ID8PAkOT.html,,Sim,"4,10 l/100km",,,Sim,,150 €,,,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,DS,DS7 Crossback,E-Tense Performance Line EAT8,Híbrido (Gasolina),Março,2021,37 000 km,1 598 cm3,225 cv,,Sim,Sim,SUV / TT,Branco,Pérola,Automática,8,5,5,Classe 1,Integral,40 g/km,18 Meses,1,,Sim,Usados,35 990,8091130512,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/ds-ds7-crossback-e-tense-performance-line-eat8-ID8PzyF2.html,,Sim,,,,Sim,,150 €,,,,,57 km,,,,StandVirtual,Yes,2024-04-01
Profissional,Mercedes-Benz,A 180,d 7G-DCT Edition 19,Diesel,Julho,2018,71 000 km,1 461 cm3,116 cv,,,Sim,Utilitário,Cinzento,Metalizado,Automática,,5,,,,,18 Meses,,,Sim,Usados,34 900,8092158006,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-a-180-d-7g-dct-edition-19-ID8PDRXv.html,,Sim,"4,70 l/100km",,,,,,,Classe A,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Mercedes-Benz,C 220,d 9G-TRONIC AMG Line,Diesel,Setembro,2019,39 500 km,1 950 cm3,194 cv,,,Sim,Sedan,Branco,Metalizado,Automática,9,4,,,Tracção traseira,112 g/km,36 Meses,,,Sim,Usados,37 990,8092104754,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-c-220-d-9g-tronic-amg-line-ID8PDE6C.html,,Sim,"5,40 l/100km","3,70 l/100km",,Sim,,,,Classe C,,,,,,,StandVirtual,Yes,2024-04-01
Particular,Tesla,Model 3,,Eléctrico,Abril,2020,67 526 km,,351 cv,,,,Sedan,Branco,,Automática,1,4,5,Classe 1,Integral,,,1,Nacional,Sim,Usados,35 000,8092073221,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/tesla-model-3-ID8PDwU1.html,25 Março 2026,Sim,,,Mostrar VIN,Sim,,,Própria,,27 Março 2028,450 km,450 km,"13,60 kWh/100km",82 kWh,192 000 km,StandVirtual,Yes,2024-04-01
Profissional,Mercedes-Benz,A 250,e AMG Line,Híbrido Plug-In,Maio,2020,77 797 km,1 332 cm3,218 cv,Sim,Sim,Sim,Utilitário,Cinzento,Metalizado,Automática,8,5,5,,Tracção dianteira,23 g/km,24 Meses,,Nacional,Sim,Usados,34 990,8092073217,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-a-250-e-amg-line-ID8PDwTX.html,,Sim,,,Mostrar VIN,Sim,,,,Classe A,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,DS,DS7 Crossback,E-Tense Bastille+ EAT8,Híbrido (Gasolina),Agosto,2020,47 846 km,1 598 cm3,300 cv,Sim,,Sim,SUV / TT,Cinzento,,Automática,,5,5,,,,18 Meses,,Nacional,,Usados,35 990,8091008390,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/ds-ds7-crossback-e-tense-bastille-eat8-ID8Pz2Tk.html,,,,,Mostrar VIN,,,,,,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Hyundai,Kauai,EV 64kWh Vanguard+TMS,Eléctrico,Junho,2023,15 km,,204 cv,Sim,,,SUV / TT,Preto,,Automática,,5,5,,,,36 Meses,,Nacional,,Usados,43 660,8092105161,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/hyundai-kauai-ev-64kwh-vanguard-tms-ID8PDEdb.html,,,,,Mostrar VIN,,,,,,29 Junho 2023,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Hyundai,i30,,Gasolina,Maio,2023,10 000 km,1 998 cm3,280 cv,Sim,,,Utilitário,Cinzento,,Automática,,5,5,,,,73 Meses,,Nacional,,Usados,42 500,8092130780,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/hyundai-i30-ID8PDKSo.html,,,,,Mostrar VIN,,"8,40 l/100km",,,,31 Maio 2030,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Mercedes-Benz,S 350,d Longo 4-Matic,Diesel,Outubro,2015,206 000 km,2 987 cm3,258 cv,,,,Sedan,Preto,,Automática,,4,5,,,,18 Meses,,Nacional,Sim,Usados,44 900,8091102916,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-s-350-d-longo-4-matic-ID8PzrtV.html,,Sim,,,,Sim,,,,Classe S,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Mercedes-Benz,GLA 45 AMG,4-Matic,Gasolina,Junho,2018,104 000 km,1 991 cm3,381 cv,Sim,,Sim,SUV / TT,Cinzento,,Automática,7,5,5,,,,18 Meses,,,,Usados,41 900,8090923621,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-gla-45-amg-4-matic-ID8PyGQ5.html,,Sim,,,,,,,,Classe GLA,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Mercedes-Benz,E 220,d AMG Line Aut.,Diesel,Outubro,2017,135 000 km,1 950 cm3,194 cv,,,Sim,Coupé,Cinzento,,Automática,9,2,,,Tracção traseira,151 g/km,18 Meses,,,Sim,Usados,39 999,8091931890,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-e-220-d-amg-line-aut-ID8PCW8u.html,,Sim,"5,80 l/100km","4,40 l/100km",,Sim,,,,Classe E,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,BMW,M235i,xDrive Auto,Gasolina,Agosto,2015,112 000 km,2 979 cm3,326 cv,Sim,,Sim,Cabrio,Branco,,Automática,8,2,,,Integral,193 g/km,18 Meses,,,,Usados,42 999,8090902541,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/bmw-m235i-xdrive-auto-ID8PyBm5.html,,Sim,"11,30 l/100km","6,50 l/100km",,Sim,,,,Série 2,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Mercedes-Benz,C 220,d AMG Line,Diesel,Fevereiro,2020,137 000 km,1 950 cm3,194 cv,,,Sim,Carrinha,Cinzento,Metalizado,Automática,9,5,5,Classe 1,Tracção traseira,150 g/km,18 Meses,1,,Sim,Usados,34 490,8091872042,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-c-220-d-amg-line-ID8PCFzc.html,26 Fevereiro 2026,Sim,5 l/100km,4 l/100km,Mostrar VIN,Sim,4 l/100km,278 €,,Classe C,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Audi,A6 Avant,40 TDI Design S tronic,Diesel,Março,2019,97 500 km,1 968 cm3,204 cv,,Sim,,Carrinha,Cinzento,,Automática,,5,5,,,,18 Meses,,Nacional,,Usados,38 490,8091598047,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/audi-a6-avant-40-tdi-design-s-tronic-ID8PBvhW.html,,,,,Mostrar VIN,,,,,,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Audi,Q2,30 TFSI Advanced,Gasolina,Abril,2023,19 053 km,999 cm3,110 cv,Sim,Sim,,SUV / TT,Preto,,Manual,,5,5,,,,36 Meses,,Nacional,,Usados,30 990,8091958264,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/audi-q2-30-tfsi-advanced-ID8PD1ZS.html,,,,,Mostrar VIN,,,,,,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Audi,Q5,2.0 TDI Sport,Diesel,Setembro,2018,75 000 km,1 968 cm3,150 cv,,Sim,,SUV / TT,Preto,,Manual,,5,5,,,,18 Meses,,Nacional,,Usados,34 490,8091719857,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/audi-q5-2-0-tdi-sport-ID8PC1YB.html,,,,,Mostrar VIN,,,,,,,,,,,,StandVirtual,Yes,2024-04-01
Particular,Mercedes-Benz,GLC 220,d Coupe 4Matic 9G-TRONIC AMG Line,Diesel,Dezembro,2017,118 000 km,2 143 cm3,170 cv,,,,Coupé,Cinzento,,Automática,9,5,,,Integral,161 g/km,,,,,Usados,45 000,8091730161,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-glc-220-d-coupe-4matic-9g-tronic-amg-line-ID8PC4EN.html,,,"6,80 l/100km","5,60 l/100km",,,,,,Classe GLC,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Volvo,XC 40,2.0 T4 R-Design,Gasolina,Setembro,2018,61 000 km,1 969 cm3,190 cv,Sim,,Sim,SUV / TT,Cinzento,,Automática,,5,5,Classe 1,,,18 Meses,1,Nacional,Sim,Usados,34 500,8090966657,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/volvo-xc-40-2-0-t4-r-design-ID8PyS2d.html,,Sim,,,,,,251 €,,,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Volvo,XC 90,2.0 D4 Momentum,Diesel,Abril,2016,123 000 km,1 969 cm3,190 cv,,,Sim,SUV / TT,Preto,,Automática,8,5,7,Classe 1,Tracção dianteira,,18 Meses,,Nacional,,Usados,39 400,8088643449,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/volvo-xc-90-2-0-d4-momentum-ID8Pp7F7.html,,,"5,80 l/100km",,,,,,,,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,BMW,X3,18 d sDrive Pack M Auto,Diesel,Outubro,2019,59 000 km,1 995 cm3,150 cv,,,Sim,SUV / TT,Preto,Metalizado,Automática,8,5,5,Classe 1,Tracção traseira,,36 Meses,1,Nacional,Sim,Usados,37 900,8091852079,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/bmw-x3-18-d-sdrive-pack-m-auto-ID8PCAnd.html,,Sim,,,,Sim,,,,Série X,17 Novembro 2025,,,,,,StandVirtual,Yes,2024-04-01
