Anunciante,Marca,Modelo,Versão,Combustível,Mês de Registo,Ano,Quilómetros,Cilindrada,Potência,Valor Fixo,Aceita retoma,Segmento,Cor,Tipo de cor,Tipo de Caixa,Número de Mudanças,Nº de portas,Lotação,Classe do veículo,Tracção,IUC,Garantia de Stand (incl. no preço),Registo(s),Origem,Livro de Revisões completo,Não fumador,2º Chave,Condição,Preco,ID Anuncio,Data Anuncio,Sub-modelo,Possibilidade de financiamento,IVA Discriminado,IVA dedutível,Consumo Urbano,Autonomia,Consumo,Bateria,Autonomia Máxima,Filtro de partículas,Emissões CO2,Consumo Extra Urbano,Consumo Combinado,Garantia de Fábrica até,Inspecção válida até,ou até,Capacidade da bateria,Clássico,Site,Portugal
Profissional,Ford,Mustang,Shelby GT500 Eleanor Cabrio,Gasolina,Janeiro,1968,3 500 km,7 000 cm3,500 cv,,,Coupé,Cinzento,,Manual,,2,4,,Tracção traseira,,18 Meses,,,,,,Usados,249 900        EUR,8087702725,3 Julho 2023,,,,,,,,,,,,,,,,,,,StandVirtual,Yes
Particular,Renault,Kadjar,,Diesel,Maio,2015,135 000 km,1 461 cm3,110 cv,,,SUV / TT,Prateado,Metalizado,Manual,6,5,5,Classe 1,Tracção dianteira,,,2,Importado,,Sim,,Usados,16 900        EUR,8089814410,3 Julho 2023,,,,,"4,20 l/100km",,,,,,103 g/km,"3,80 l/100km",,,,,,,StandVirtual,Yes
Profissional,Ford,S-Max,1.8 TDCi Titanium 7L,Diesel,Janeiro,2007,200 000 km,1 753 cm3,125 cv,,Sim,Monovolume,Azul,Metalizado,Manual,6,5,7,Classe 1,,,18 Meses,1,,Sim,Sim,Sim,Usados,6 490        EUR,8089440138,3 Julho 2023,,Sim,,,"7,90 l/100km",,,,,,,,,,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,C 200,Avantgarde,Gasolina,Junho,2021,15 024 km,1 496 cm3,204 cv,Sim,Sim,Sedan,Cinzento,Metalizado,Automática,9,5,5,Classe 1,Tracção traseira,,24 Meses,,Nacional,Sim,,Sim,Usados,45 990        EUR,8089129081,3 Julho 2023,Classe C,Sim,Sim,,"9,30 l/100km",,,,,,,,,,,,,,StandVirtual,Yes
Profissional,VW,e-Golf,AC/DC,Eléctrico,Setembro,2017,84 084 km,,136 cv,Sim,Sim,Utilitário,Cinzento,Metalizado,Automática,,5,5,Classe 1,Tracção dianteira,,18 Meses,,Nacional,Sim,,Sim,Usados,19 990        EUR,8088641995,3 Julho 2023,,Sim,,,,232 km,"15,40 kWh/100km",,,,,,,,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,C 220,d Avantgarde,Diesel,Junho,2022,31 063 km,1 993 cm3,200 cv,Sim,Sim,Carrinha,Azul,Metalizado,Automática,9,5,5,Classe 1,Tracção traseira,,24 Meses,,Nacional,Sim,,Sim,Usados,52 990        EUR,8089801943,3 Julho 2023,Classe C,Sim,Sim,,"5,90 l/100km",,,,,Sim,124 g/km,"3,70 l/100km",,,,,,,StandVirtual,Yes
Profissional,Ford,Fiesta,1.0 T EcoBoost Trend,Gasolina,Julho,2014,159 000 km,998 cm3,100 cv,,,Citadino,Branco,Metalizado,Manual,,5,,,,,18 Meses,1,Importado,Sim,Sim,Sim,Usados,9 500        EUR,8089781264,3 Julho 2023,,Sim,,,"5,40 l/100km",,,,,,,,,,,,,,StandVirtual,Yes
Profissional,Mitsubishi,Outlander,2.2 DI-D Intense,Diesel,Novembro,2010,269 000 km,2 268 cm3,177 cv,,Sim,SUV / TT,Cinzento,Metalizado,Manual,6,5,7,Classe 1,,,18 Meses,1,Nacional,Sim,Sim,Sim,Usados,9 750        EUR,8089286345,3 Julho 2023,,Sim,,,"7,30 l/100km",,,,,,159 g/km,,,,,,,,StandVirtual,Yes
Profissional,Renault,Clio Sport Tourer,1.5 dCi Limited,Diesel,Julho,2016,198 000 km,1 461 cm3,90 cv,,Sim,Carrinha,Preto,Metalizado,Manual,,5,5,,,,18 Meses,1,Nacional,Sim,Sim,Sim,Usados,9 250        EUR,8089652176,3 Julho 2023,,Sim,,,"3,50 l/100km",,,,,,,,,,,,,,StandVirtual,Yes
Profissional,Renault,Mégane Sport Tourer,1.5 dCi Limited,Diesel,Dezembro,2015,150 000 km,1 461 cm3,95 cv,,Sim,Citadino,Cinzento,Metalizado,Manual,,5,5,,,,36 Meses,,,,,,Usados,9 980        EUR,8089939421,3 Julho 2023,,Sim,,,"4,20 l/100km",,,,,,,,,,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,CLA 180,d Style Plus Aut.,Diesel,Abril,2022,23 450 km,1 950 cm3,116 cv,Sim,Sim,Coupé,Prateado,Metalizado,Automática,8,4,5,Classe 1,Tracção dianteira,,24 Meses,,Nacional,,,Sim,Usados,37 490        EUR,8088520990,3 Julho 2023,Classe CLA,Sim,Sim,,"5,50 l/100km",,,,,,,,,,,,,,StandVirtual,Yes
Profissional,Peugeot,208,1.2 VTi Allure,Gasolina,Janeiro,2014,134 000 km,1 199 cm3,82 cv,,,Citadino,Branco,,Manual,5,5,5,Classe 1,Tracção dianteira,,18 Meses,1,Nacional,Sim,Sim,Sim,Usados,8 490        EUR,8089628182,3 Julho 2023,,,,,"5,60 l/100km",,,,,,104 g/km,"3,90 l/100km",,,,,,,StandVirtual,Yes
Profissional,BMW,320 Gran Turismo,d Pack M Auto,Diesel,Maio,2017,119 000 km,1 995 cm3,190 cv,Sim,Sim,Utilitário,Branco,,Automática,8,5,5,Classe 1,,224 €,18 Meses,,Nacional,Sim,Sim,Sim,Usados,32 500        EUR,8087892494,3 Julho 2023,Série 3,Sim,,,,,,,,,,,,,,,,,StandVirtual,Yes
Particular,Fiat,500X,1.4 MA Pop Star S&S,Gasolina,Setembro,2018,16 000 km,1 368 cm3,140 cv,,,Utilitário,Cinzento,Metalizado,Manual,6,5,5,Classe 1,Tracção dianteira,,,1,Nacional,,,,Usados,17 650        EUR,8089896911,3 Julho 2023,,,,,"7,60 l/100km",,,,,,137 g/km,"4,90 l/100km",,,,,,,StandVirtual,Yes
Profissional,SEAT,Ibiza,1.0 EcoTSI S&S FR,Gasolina,Novembro,2018,124 919 km,999 cm3,115 cv,Sim,Sim,Citadino,Vermelho,Metalizado,Manual,6,5,5,Classe 1,Tracção dianteira,,18 Meses,,Importado,,,Sim,Usados,14 990        EUR,8089552693,3 Julho 2023,,Sim,,,"5,80 l/100km",,,,,,113 g/km,"4,10 l/100km",,,,,,,StandVirtual,Yes
Particular,Opel,Astra,1.3 CDTi Cosmo,Diesel,Agosto,2007,222 299 km,1 248 cm3,90 cv,,,Utilitário,Cinzento,Metalizado,Manual,6,5,5,Classe 1,Tracção dianteira,,,,,Sim,,,Usados,4 350        EUR,8089465144,3 Julho 2023,,,,,"6,20 l/100km",,,,,,130 g/km,,,,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,CLS 250,CDi BlueEfficiency,Diesel,Maio,2011,135 000 km,2 143 cm3,204 cv,Sim,,Coupé,Cinzento,Metalizado,Automática,7,4,4,,Tracção traseira,,18 Meses,1,Nacional,Sim,Sim,Sim,Usados,26 500        EUR,8089792695,3 Julho 2023,Classe CLS,Sim,,,"6,40 l/100km",,,,,,134 g/km,"4,40 l/100km",,,,,,,StandVirtual,Yes
Profissional,Toyota,C-HR,1.8 HSD Comfort+P.Style,Híbrido (Gasolina),Março,2018,90 000 km,1 798 cm3,122 cv,Sim,,Utilitário,Cinzento,Metalizado,Automática,,5,5,,,,18 Meses,,Nacional,,,,Usados,24 990        EUR,8089489997,3 Julho 2023,,Sim,,,"3,40 l/100km",,,,,,87 g/km,,,,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,190,E 2.0,Gasolina,Dezembro,1990,330 000 km,1 997 cm3,122 cv,Sim,,Sedan,Verde,Metalizado,Manual,5,4,5,,Tracção traseira,,18 Meses,2,Nacional,,Sim,,Usados,5 900        EUR,8083122321,3 Julho 2023,,,,,,,,,,,,,,,,,,Sim,StandVirtual,Yes
Profissional,Citroën,BX,14 Image,Gasolina,Outubro,1992,130 000 km,1 360 cm3,72 cv,Sim,,Utilitário,Cinzento,Metalizado,Manual,5,5,5,,,,18 Meses,,Nacional,,,,Usados,1 900        EUR,8089489841,3 Julho 2023,,,,,,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,Renault,Captur,0.9 TCE Exclusive,Gasolina,Janeiro,2017,47 000 km,898 cm3,90 cv,Sim,Sim,SUV / TT,Azul,Metalizado,Manual,5,5,5,Classe 1,Tracção dianteira,,18 Meses,1,,Sim,,Sim,Usados,14 990        EUR,8089579697,3 Julho 2023,,Sim,,,"6,30 l/100km",,,,,,146 g/km,"4,80 l/100km",,,,,,,StandVirtual,Yes
Profissional,Renault,Clio Sport Tourer,1.5 dCi Limited,Diesel,Outubro,2017,205 000 km,1 461 cm3,90 cv,Sim,Sim,Carrinha,Cinzento,Metalizado,Manual,5,5,5,Classe 1,,,18 Meses,1,Nacional,Sim,,Sim,Usados,10 990        EUR,8089409620,3 Julho 2023,,Sim,Sim,,"3,50 l/100km",,,,,,82 g/km,,,,,,,,StandVirtual,Yes
Profissional,BMW,740,d xDrive Pack M,Diesel,Janeiro,2016,64 900 km,2 993 cm3,320 cv,Sim,Sim,Sedan,Cinzento,Metalizado,Automática,8,4,5,Classe 1,Integral,,18 Meses,1,Nacional,Sim,Sim,Sim,Usados,49 990        EUR,8089579606,3 Julho 2023,Série 7,Sim,,,"7,30 l/100km",,,,,,180 g/km,"5,10 l/100km",,,,,,,StandVirtual,Yes
Profissional,Renault,Clio Sport Tourer,1.5 dCi Dynamique S,Diesel,Julho,2014,146 000 km,1 461 cm3,90 cv,Sim,Sim,Carrinha,Branco,Metalizado,Manual,5,5,5,,Tracção dianteira,,18 Meses,,Importado,,,,Usados,9 950        EUR,8089946398,3 Julho 2023,,Sim,,,"3,30 l/100km",,,,,,82 g/km,"3,10 l/100km",,,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,E 220,D Avantgarde+,Diesel,Novembro,2018,76 000 km,1 950 cm3,194 cv,Sim,,Carrinha,Cinzento,Metalizado,Automática,9,5,5,Classe 1,Tracção traseira,224 €,18 Meses,1,Nacional,Sim,Sim,Sim,Usados,37 390        EUR,8089346580,1 Julho 2023,Classe E,Sim,Sim,,"5,70 l/100km",,,,,,,,,,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,A 250,Progressive Aut.,Gasolina,Julho,2018,42 938 km,1 991 cm3,224 cv,Sim,Sim,Utilitário,Cinzento,Metalizado,Automática,,5,5,Classe 1,Tracção dianteira,,24 Meses,,Nacional,Sim,,Sim,Usados,32 990        EUR,8089524056,3 Julho 2023,Classe A,Sim,Sim,,"8,10 l/100km",,,,,,,,,,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,A 180,d Progressive Aut.,Diesel,Agosto,2021,7 266 km,1 950 cm3,116 cv,Sim,Sim,Utilitário,Preto,Metalizado,Automática,8,5,5,Classe 1,Tracção dianteira,,24 Meses,,Nacional,Sim,Sim,Sim,Usados,34 990        EUR,8089799728,3 Julho 2023,Classe A,Sim,Sim,,"5,30 l/100km",,,,,,132 g/km,"3,80 l/100km",,,,,,,StandVirtual,Yes
Profissional,Volvo,S70,GLE,Gasolina,Outubro,1997,330 000 km,1 984 cm3,180 cv,Sim,,Sedan,Azul,,Manual,5,4,5,,,,18 Meses,,Nacional,,,,Usados,2 900        EUR,8089489814,3 Julho 2023,,,,,,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,BMW,420 Gran Coupé,d Pack M Auto,Diesel,Junho,2016,139 000 km,1 995 cm3,190 cv,,Sim,Sedan,Cinzento,Metalizado,Automática,6,5,5,Classe 1,,,18 Meses,,,Sim,Sim,Sim,Usados,32 900        EUR,8089161707,3 Julho 2023,Série 4,Sim,,,,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,Lancia,Phedra,2.0 M-jet Oro,Diesel,Dezembro,2008,142 000 km,1 997 cm3,120 cv,Sim,,Monovolume,Cinzento,,Manual,6,5,8,,,,18 Meses,,,,,Sim,Usados,5 900        EUR,8089137682,3 Julho 2023,,,,,"8,80 l/100km",,,,,,,,,,,,,,StandVirtual,Yes
Profissional,Audi,A4 Avant,2.0 TDI,Diesel,Setembro,2008,280 000 km,1 968 cm3,143 cv,Sim,,Carrinha,Azul,,Manual,6,5,5,,,,18 Meses,,,,,,Usados,11 500        EUR,8089491384,3 Julho 2023,,Sim,,,"5,60 l/100km",,,,,,143 g/km,,,,,,,,StandVirtual,Yes
Profissional,Audi,A5,2.0 TDI,Diesel,Junho,2011,236 119 km,1 968 cm3,170 cv,Sim,Sim,Coupé,Castanho,Metalizado,Manual,6,2,4,Classe 1,,,18 Meses,,,Sim,Sim,Sim,Usados,17 990        EUR,8089936614,3 Julho 2023,,Sim,,,,,,,,,169 g/km,,,,,,,,StandVirtual,Yes
Profissional,Citroën,C4 Grand Picasso,1.6 e-HDi Intensive ETG6 J17,Diesel,Janeiro,2014,177 000 km,1 560 cm3,115 cv,Sim,Sim,Monovolume,Branco,,Automática,6,5,7,Classe 1,Tracção dianteira,,18 Meses,1,Importado,Sim,Sim,Sim,Usados,13 900        EUR,8089948923,3 Julho 2023,,Sim,,,"4,50 l/100km",,,,,Sim,,,,,,,,,StandVirtual,Yes
Profissional,Opel,Corsa,1.5 D Business Edition,Diesel,Fevereiro,2022,30 374 km,1 499 cm3,102 cv,,Sim,Citadino,Preto,Metalizado,Manual,6,5,5,Classe 1,Tracção dianteira,,18 Meses,,Nacional,,,Sim,Usados,21 950        EUR,8088887705,3 Julho 2023,,Sim,,,,,,,,,107 g/km,,,,,,,,StandVirtual,Yes
Profissional,Peugeot,5008,1.5 BlueHDi Allure EAT8,Diesel,Junho,2018,154 058 km,1 499 cm3,130 cv,,Sim,SUV / TT,Cinzento,Metalizado,Automática,8,5,7,,Tracção dianteira,,18 Meses,1,Importado,Sim,Sim,Sim,Usados,24 490        EUR,8089948921,3 Julho 2023,,Sim,,,"4,50 l/100km",,,,,,,,,,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,C 300,,Diesel,Janeiro,2022,30 250 km,1 992 cm3,265 cv,Sim,Sim,Sedan,Azul,Metalizado,Automática,9,5,5,Classe 1,Tracção traseira,,24 Meses,,Nacional,Sim,,Sim,Usados,57 490        EUR,8088504234,3 Julho 2023,Classe C,Sim,Sim,,"7,10 l/100km",,,,,Sim,,,,,,,,,StandVirtual,Yes
Profissional,Peugeot,208,1.0 VTi Access,Gasolina,Abril,2015,121 000 km,999 cm3,68 cv,,Sim,Utilitário,Branco,,Manual,5,5,5,Classe 1,,,18 Meses,1,,,,,Usados,10 600        EUR,8089848800,3 Julho 2023,,Sim,,,,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,A 250,e Style Plus,Híbrido (Gasolina),Julho,2020,40 642 km,1 332 cm3,218 cv,Sim,Sim,Utilitário,Branco,,Automática,8,5,5,Classe 1,Integral,,24 Meses,,Nacional,Sim,,Sim,Usados,35 490        EUR,8089513928,3 Julho 2023,Classe A,Sim,,Sim,,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,VW,Golf,2.0 GTi,Gasolina,Outubro,2005,175 000 km,1 984 cm3,200 cv,Sim,Sim,Utilitário,Preto,Metalizado,Manual,6,3,5,,,,18 Meses,2,,Sim,Sim,Sim,Usados,14 650        EUR,8089912832,3 Julho 2023,,Sim,,,11 l/100km,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,Renault,Clio,1.2 16V Best Years,Gasolina,Novembro,2002,160 000 km,1 149 cm3,75 cv,,Sim,Citadino,Azul,Metalizado,Manual,5,5,5,Classe 1,Tracção dianteira,32 €,18 Meses,,Nacional,,Sim,,Usados,3 465        EUR,8089912821,3 Julho 2023,,,,,"8,10 l/100km",,,,,,,,,,24/11/2023,,,,StandVirtual,Yes
Profissional,SEAT,Leon ST,1.6 TDI Style S/S,Diesel,Julho,2018,131 000 km,1 598 cm3,115 cv,,Sim,Carrinha,Prateado,,Manual,,5,5,,Tracção dianteira,,18 Meses,1,Nacional,,Sim,Sim,Usados,15 450        EUR,8088693825,3 Julho 2023,,Sim,Sim,Sim,,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,Ford,Kuga,1.5 TDCi EcoBlue Titanium,Diesel,Março,2022,19 200 km,1 499 cm3,120 cv,,Sim,SUV / TT,Cinzento,Metalizado,Manual,6,5,5,,Tracção dianteira,,18 Meses,,Nacional,,,Sim,Usados,34 950        EUR,8088887661,3 Julho 2023,,Sim,,,,,,,,,124 g/km,,,,,,,,StandVirtual,Yes
Profissional,Opel,Corsa-e,Elegance,Eléctrico,Maio,2020,62 265 km,,136 cv,,Sim,Citadino,Laranja,,Automática,,5,5,,,,18 Meses,1,,,,Sim,Usados,24 999        EUR,8087834973,3 Julho 2023,,Sim,,,,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,C 200,d Avantgarde Aut.,Diesel,Julho,2020,50 600 km,1 598 cm3,160 cv,,Sim,Carrinha,Cinzento,Metalizado,Automática,7,5,5,Classe 1,,,24 Meses,,Nacional,Sim,Sim,Sim,Usados,45 500        EUR,8087738697,3 Julho 2023,Classe C,Sim,,,"5,30 l/100km",,,,,,,,,,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,B 200,d AMG Line Aut.,Diesel,Fevereiro,2019,95 117 km,1 950 cm3,150 cv,Sim,Sim,Monovolume,Branco,,Automática,8,5,5,Classe 1,Tracção dianteira,,24 Meses,,Nacional,Sim,,Sim,Usados,34 490        EUR,8089489957,3 Julho 2023,Classe B,Sim,Sim,,"5,90 l/100km",,,,,,,,,,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,E 200,D Classic,Diesel,Agosto,1997,257 000 km,1 997 cm3,88 cv,,Sim,Sedan,Cinzento,,Manual,5,4,5,Classe 1,,,18 Meses,1,Nacional,,,Sim,Usados,3 999        EUR,8089110257,3 Julho 2023,Classe E,Sim,,,,,,,,,,,,,,,,,StandVirtual,Yes
Particular,Mercedes-Benz,E 250,BlueTEC Auto,Diesel,Junho,2014,65 000 km,2 143 cm3,204 cv,Sim,,Coupé,Preto,Metalizado,Automática,,3,,,,,,,,,,,Usados,26 000        EUR,8088333658,3 Julho 2023,Classe E,,,,"5,20 l/100km",,,,,,,,,,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,ML 320,CDi,Diesel,Janeiro,2007,320 000 km,2 987 cm3,224 cv,,Sim,SUV / TT,Cinzento,Metalizado,Automática,,5,5,Classe 2,,,18 Meses,,Nacional,Sim,,,Usados,17 990        EUR,8089538112,3 Julho 2023,Classe M,Sim,,,"11,90 l/100km",,,,,Sim,249 g/km,,,,,,,,StandVirtual,Yes
Particular,Renault,Mégane Cabrio,,Diesel,Junho,2008,126 000 km,1 495 cm3,110 cv,,Sim,Cabrio,Preto,,Manual,6,3,4,Classe 1,Tracção dianteira,,,1,Nacional,,Sim,Sim,Usados,8 500        EUR,8089896909,3 Julho 2023,,,,,,,,,,,,,,,15/05/2024,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,GLB 180,d Progressive,Diesel,Maio,2022,19 793 km,1 950 cm3,116 cv,Sim,,SUV / TT,Prateado,,Automática,,5,7,,,,24 Meses,,Nacional,,,,Usados,49 500        EUR,8089159537,3 Julho 2023,Classe GLB,,,,,,,,,,,,"5,50 l/100km",,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,C 220,d Avantgarde,Diesel,Maio,2022,28 553 km,1 992 cm3,200 cv,Sim,,Carrinha,Preto,,Automática,,5,5,,,,24 Meses,,Nacional,,,,Usados,55 500        EUR,8089159527,3 Julho 2023,Classe C,,,,,,,,,,,,"4,70 l/100km",,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,C 220,d Avantgarde,Diesel,Maio,2022,23 500 km,1 992 cm3,200 cv,Sim,,Carrinha,Preto,,Automática,,5,5,,,,24 Meses,,Nacional,,,,Usados,55 500        EUR,8089159539,3 Julho 2023,Classe C,,,,,,,,,,,,"4,70 l/100km",,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,C 220,d 4Matic All-Terrain,Diesel,Julho,2022,20 900 km,1 993 cm3,200 cv,Sim,,Carrinha,Branco,,Automática,,5,5,,,,24 Meses,,Nacional,,,,Usados,67 700        EUR,8089159525,3 Julho 2023,Classe C,,,,,,,,,,,,5 l/100km,,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,E 300,De Avantgarde,Híbrido (Diesel),Agosto,2022,14 895 km,1 950 cm3,306 cv,Sim,,Carrinha,Prateado,,Automática,,5,5,,,,24 Meses,,Nacional,,,,Usados,70 000        EUR,8089159515,3 Julho 2023,Classe E,,,,,,,,,,,,"1,40 l/100km",,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,GLA 180,d AMG Line,Diesel,Junho,2022,14 400 km,1 950 cm3,116 cv,Sim,,SUV / TT,Cinzento,,Automática,,5,5,,,,24 Meses,,Nacional,,,,Usados,52 000        EUR,8089159532,3 Julho 2023,Classe GLA,,,,,,,,,,,,"5,40 l/100km",,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,EQE,350 +,Eléctrico,Abril,2022,31 993 km,,292 cv,Sim,,Sedan,Prateado,,Automática,,4,5,,,,24 Meses,,Nacional,,,,Usados,80 000        EUR,8089159520,3 Julho 2023,,,,,,,,,,,,,,,,,,,StandVirtual,Yes
Particular,Porsche,Panamera,4 E-Hybrid,Híbrido (Gasolina),Fevereiro,2021,32 500 km,2 894 cm3,462 cv,,,Sedan,Preto,Metalizado,Automática,,5,,,,,,1,Nacional,Sim,Sim,Sim,Usados,118 000        EUR,8089948777,3 Julho 2023,,,,,,56 km,,,,,,,,,,,,,StandVirtual,Yes
Particular,Smart,ForTwo,0.8 cdi Pure 45,Diesel,Agosto,2007,330 000 km,799 cm3,45 cv,Sim,,Coupé,Branco,,Automática,5,3,2,Classe 1,Tracção traseira,,,,Importado,,Sim,,Usados,3 990        EUR,8089550457,3 Julho 2023,,,,,"3,40 l/100km",,,,,Sim,88 g/km,"3,20 l/100km",,,06/08/2023,,,,StandVirtual,Yes
Particular,Smart,ForTwo,Electric Drive Passion,Eléctrico,Maio,2015,19 101 km,,75 cv,,,Pequeno citadino,Preto,,Automática,,2,2,Classe 1,Tracção traseira,,,1,Importado,Sim,Sim,Sim,Usados,11 000        EUR,8088538558,3 Julho 2023,,,,,,150 km,12 kWh/100km,Própria,100 km,Sim,,,,,04/05/2024,,17 kWh,,StandVirtual,Yes
Particular,Nissan,Qashqai,1.6 dCi Tekna 19 Pele Xtronic,Diesel,Março,2017,173 000 km,1 598 cm3,130 cv,,,SUV / TT,Cinzento,Metalizado,Automática,7,5,5,Classe 1,Tracção dianteira,,,2,Nacional,,,Sim,Usados,18 950        EUR,8089948855,3 Julho 2023,,,,,"5,60 l/100km",,,,,,128 g/km,"4,60 l/100km",,,,,,,StandVirtual,Yes
Profissional,Audi,A3 Sportback,30 TDI Design,Diesel,Julho,2019,141 000 km,1 598 cm3,116 cv,Sim,Sim,Utilitário,Preto,,Manual,6,5,5,Classe 1,Tracção dianteira,,18 Meses,1,Nacional,Sim,Sim,,Usados,19 950        EUR,8089911586,3 Julho 2023,,Sim,,Sim,5 l/100km,,,,,,141 g/km,4 l/100km,,,,,,,StandVirtual,Yes
Profissional,Peugeot,3008,1.5 BlueHDi Allure EAT8,Diesel,Fevereiro,2020,127 467 km,1 499 cm3,130 cv,Sim,Sim,SUV / TT,Preto,Metalizado,Automática,,5,5,Classe 1,,,18 Meses,1,,Sim,Sim,Sim,Usados,26 900        EUR,8089773986,3 Julho 2023,,Sim,,,,,,,,,104 g/km,,,,,,,,StandVirtual,Yes
Profissional,Citroën,C4 Spacetourer,1.5 BlueHDi Feel EAT8,Diesel,Junho,2019,129 986 km,1 499 cm3,130 cv,Sim,Sim,Carrinha,Cinzento,Metalizado,Automática,,5,7,Classe 1,,,18 Meses,1,,Sim,Sim,Sim,Usados,23 990        EUR,8089773985,3 Julho 2023,,Sim,,,,,,,,,104 g/km,,,,,,,,StandVirtual,Yes
Profissional,MINI,Cooper,D,Diesel,Novembro,2010,189 371 km,1 560 cm3,110 cv,Sim,Sim,Utilitário,Preto,Metalizado,Manual,6,3,4,Classe 1,,,18 Meses,,,Sim,Sim,Sim,Usados,11 750        EUR,8089773983,3 Julho 2023,,Sim,,,,,,,,,99 g/km,,,,,,,,StandVirtual,Yes
Profissional,MINI,Cooper,D,Diesel,Maio,2017,90 650 km,1 496 cm3,116 cv,,Sim,Citadino,Preto,Metalizado,Manual,6,3,4,,,,18 Meses,1,,Sim,,Sim,Usados,16 900        EUR,8089948858,3 Julho 2023,,Sim,,,"4,40 l/100km",,,,,,,,,,03/05/2025,,,,StandVirtual,Yes
Particular,DS,DS4 Crossback,1.6 BlueHDi So Chic J18,Diesel,Abril,2017,153 960 km,1 560 cm3,120 cv,,,SUV / TT,Branco,Pérola,Manual,6,5,4,Classe 1,Tracção dianteira,,,1,Nacional,,Sim,Sim,Usados,14 400        EUR,8089948758,3 Julho 2023,,,,,"4,50 l/100km",,,,,,103 g/km,"3,60 l/100km",,,,,,,StandVirtual,Yes
Profissional,Renault,Mégane Coupe,2.0 T RS Trophy,Gasolina,Abril,2015,61 000 km,1 998 cm3,273 cv,Sim,Sim,Coupé,Preto,Metalizado,Manual,6,2,5,Classe 1,Tracção dianteira,,18 Meses,,,Sim,Sim,Sim,Usados,28 990        EUR,8087810750,3 Julho 2023,,Sim,,,,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,Fiat,Panda,1.0 Hybrid,Gasolina,Janeiro,2023,3 km,999 cm3,70 cv,Sim,Sim,Utilitário,Branco,,Manual,6,5,5,Classe 1,,,36 Meses,1,Nacional,Sim,Sim,Sim,Usados,16 400        EUR,8089397976,3 Julho 2023,,Sim,Sim,,,,,,,,,,,01/01/0001,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,E 220,,Diesel,Fevereiro,2018,103 000 km,1 950 cm3,163 cv,Sim,,Coupé,Cinzento,Metalizado,Automática,,3,4,Classe 1,,,18 Meses,1,Importado,Sim,Sim,Sim,Usados,39 400        EUR,8089389970,3 Julho 2023,Classe E,Sim,,,,,,,,Sim,,,,,,,,,StandVirtual,Yes
Profissional,Opel,Corsa,1.3 CDTI DPF ecoFLEX S&S Navi,Diesel,Março,2013,138 089 km,1 248 cm3,95 cv,Sim,,Citadino,Branco,,Manual,,3,5,Classe 1,,,18 Meses,1,Importado,Sim,Sim,Sim,Usados,7 800        EUR,8089516343,3 Julho 2023,,Sim,,,,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,E 220,d AMG Line,Diesel,Janeiro,2018,83 000 km,1 950 cm3,194 cv,Sim,Sim,Coupé,Prateado,Metalizado,Automática,9,3,4,Classe 1,,,18 Meses,,,,,Sim,Usados,45 990        EUR,8087430920,3 Julho 2023,Classe E,Sim,,,,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,Citroën,C4 Grand Picasso,1.6 e-HDi Exclusive,Diesel,Junho,2014,153 329 km,1 560 cm3,115 cv,Sim,Sim,Monovolume,Preto,Metalizado,Manual,6,5,7,Classe 1,,,18 Meses,1,Nacional,,Sim,Sim,Usados,14 500        EUR,8089515197,3 Julho 2023,,Sim,,,,,,,,,,,,,,,,,StandVirtual,Yes
