Anunciante,Marca,Modelo,Versão,Combustível,Mês de Registo,Ano,Quilómetros,Cilindrada,Potência,Segmento,Cor,Tipo de Caixa,Número de Mudanças,Nº de portas,Lotação,Tracção,Emissões CO2,Consumo Urbano,Consumo Extra Urbano,Condição,Preco,ID Anuncio,Data Anuncio,Link,Valor Fixo,Aceita retoma,Possibilidade de financiamento,Tipo de cor,Classe do veículo,Garantia de Stand (incl. no preço),Registo(s),Origem,Não fumador,2º Chave,Inspecção válida até,Livro de Revisões completo,Sub-modelo,IUC,IVA Discriminado,Filtro de partículas,Autonomia,Bateria,Gancho de Reboque,Consumo,Capacidade da bateria,Autonomia Máxima,Consumo Combinado,Garantia de Fábrica até,ou até,Site,Portugal,Data
Profissional,Ford,Focus,1.0 EcoBoost MHEV ST-Line,Gasolina,Agosto,2023,40 km,998 cm3,125 cv,Utilitário,Branco,Manual,6,5,5,,,,,Usados,27 900        EUR,8090568710,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/ford-focus-1-0-ecoboost-mhev-st-line-ID8PxcwI.html,Sim,,,,Classe 1,36 Meses,,Nacional,Sim,Sim,,Sim,,,,,,,,,,,,01/01/0001,,StandVirtual,Yes,2023-09-30
Profissional,SEAT,Arona,1.0 TSI Style,Gasolina,Outubro,2018,102 000 km,999 cm3,95 cv,SUV / TT,Branco,Manual,5,5,5,Tracção dianteira,131 g/km,,,Usados,16 250        EUR,8090453749,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/seat-arona-1-0-tsi-style-ID8PvIBw.html,,Sim,Sim,,Classe 1,18 Meses,1,,Sim,Sim,,,,,Sim,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,SEAT,Leon,1.0 TSI Style,Gasolina,Dezembro,2020,9 784 km,999 cm3,110 cv,Utilitário,Cinzento,Manual,,5,5,,,,,Usados,23 900        EUR,8090641771,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/seat-leon-1-0-tsi-style-ID8Pxwv7.html,Sim,,,,Classe 1,18 Meses,,Nacional,,,,Sim,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Nissan,Qashqai,1.5 dCi N-Connecta J18,Diesel,Junho,2020,136 400 km,1 461 cm3,115 cv,SUV / TT,Branco,Manual,6,5,5,,,,,Usados,24 700        EUR,8090641765,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/nissan-qashqai-1-5-dci-n-connecta-j18-ID8Pxwv1.html,Sim,,,Metalizado,,18 Meses,,Nacional,,Sim,,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Mercedes-Benz,CLA 250,Shooting Brake Sport 4-Matic,Gasolina,Abril,2016,48 697 km,1 991 cm3,217 cv,Carrinha,Preto,Automática,,5,5,,,,,Usados,28 900        EUR,8090610550,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/mercedes-benz-cla-250-shooting-brake-sport-4-matic-ID8Pxnoy.html,Sim,Sim,Sim,,Classe 1,18 Meses,1,Importado,,Sim,,,Classe CLA,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Peugeot,3008,1.5 BlueHDi Active,Diesel,Dezembro,2018,185 000 km,1 499 cm3,130 cv,SUV / TT,Verde,Manual,,5,5,,,,,Usados,21 990        EUR,8087058869,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/peugeot-3008-1-5-bluehdi-active-ID8Pitrn.html,Sim,,,,,18 Meses,,Nacional,,,,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,SEAT,Ibiza,1.0 TSI FR,Gasolina,Maio,2021,42 248 km,999 cm3,110 cv,Utilitário,Vermelho,Manual,,5,5,,,,,Usados,19 500        EUR,8087866422,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/seat-ibiza-1-0-tsi-fr-ID8PlRvq.html,Sim,Sim,,Metalizado,,36 Meses,,Nacional,Sim,,,,,,,,,,,,,,,05/05/2023,,StandVirtual,Yes,2023-09-30
Profissional,Citroën,C3,1.2 PureTech Shine,Gasolina,Abril,2022,3 760 km,1 199 cm3,83 cv,Citadino,Azul,Manual,,5,5,,,,,Usados,20 900        EUR,8090408887,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/citron-c3-1-2-puretech-shine-ID8PvvWW.html,Sim,Sim,Sim,Metalizado,,36 Meses,,Nacional,Sim,,,,,,,,,,,,,,,25/04/2025,,StandVirtual,Yes,2023-09-30
Profissional,Peugeot,2008,1.6 BlueHDi Allure,Diesel,Agosto,2016,70 000 km,1 560 cm3,120 cv,SUV / TT,Azul,Manual,6,5,5,Tracção dianteira,,"4,30 l/100km",,Usados,15 990        EUR,8090680109,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/peugeot-2008-1-6-bluehdi-allure-ID8PxFut.html,Sim,Sim,Sim,Metalizado,Classe 1,18 Meses,1,Nacional,Sim,Sim,,Sim,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Audi,A3 Sportback,30 TFSI Advanced,Gasolina,Setembro,2021,38 241 km,999 cm3,110 cv,Carrinha,Branco,Manual,,5,5,,,,,Usados,26 990        EUR,8089710780,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/audi-a3-sportback-30-tfsi-advanced-ID8PtBk8.html,Sim,,,,,36 Meses,,Nacional,,,,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,SEAT,Arona,1.0 TSI Style,Gasolina,Abril,2022,11 946 km,999 cm3,95 cv,SUV / TT,Branco,Manual,,5,5,Tracção dianteira,,,,Usados,20 800        EUR,8089027692,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/seat-arona-1-0-tsi-style-ID8PqJCA.html,Sim,Sim,Sim,Metalizado,Classe 1,36 Meses,,Nacional,Sim,Sim,,Sim,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,MINI,Paceman,Cooper D,Diesel,Junho,2015,171 000 km,1 598 cm3,112 cv,Utilitário,Castanho,Manual,6,3,4,,,,,Usados,16 450        EUR,8090567863,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/mini-paceman-cooper-d-ID8Pxci3.html,,Sim,Sim,,Classe 1,18 Meses,,,Sim,Sim,01/06/2024,Sim,,144 €,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Peugeot,508 SW,1.5 BlueHDi Active EAT8,Diesel,Novembro,2020,143 000 km,1 499 cm3,130 cv,Carrinha,Azul,Automática,8,5,5,,,,,Usados,23 950        EUR,8089552822,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/peugeot-508-sw-1-5-bluehdi-active-eat8-ID8PsVeq.html,,Sim,Sim,,Classe 1,18 Meses,,,Sim,Sim,01/11/2024,Sim,,144 €,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Mercedes-Benz,SLK 200,Standard,Gasolina,Julho,2015,67 979 km,1 991 cm3,184 cv,Cabrio,Preto,Manual,6,2,2,,154 g/km,,,Usados,28 950        EUR,8090656201,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/mercedes-benz-slk-200-standard-ID8PxzgR.html,Sim,Sim,Sim,,Classe 1,18 Meses,,,,Sim,01/07/2024,Sim,Classe SLK,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Renault,Captur,1.0 TCe Intens,Gasolina,Junho,2022,36 366 km,999 cm3,90 cv,SUV / TT,Vermelho,Manual,,5,,,,,,Usados,22 699        EUR,8090308876,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/renault-captur-1-0-tce-intens-ID8Pv6UQ.html,Sim,,Sim,,,36 Meses,,Nacional,,,,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Renault,Mégane Coupe,2.0 T RS 174g,Gasolina,Dezembro,2013,90 000 km,1 998 cm3,265 cv,Coupé,Branco,Manual,6,2,5,,,,,Usados,25 990        EUR,8089628468,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/renault-mgane-coupe-2-0-t-rs-174g-ID8PtfUv.html,Sim,Sim,Sim,,Classe 1,18 Meses,1,,Sim,Sim,,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,BMW,X1,16 d sDrive,Diesel,Janeiro,2019,193 474 km,1 496 cm3,116 cv,SUV / TT,Preto,Manual,6,5,5,,,,,Usados,22 900        EUR,8087769293,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/bmw-x1-16-d-sdrive-ID8PlsfP.html,,Sim,,,Classe 2,36 Meses,,,Sim,Sim,,Sim,Série X,,,Sim,,,,,,,,01/01/0001,,StandVirtual,Yes,2023-09-30
Profissional,Nissan,Qashqai,1.6 dCi Tekna Premium 17 360 S&S,Diesel,Janeiro,2015,161 226 km,1 598 cm3,130 cv,SUV / TT,Azul,Manual,,5,5,,,,,Usados,17 500        EUR,8090730576,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/nissan-qashqai-1-6-dci-tekna-premium-17-360-s-s-ID8PxSCs.html,Sim,Sim,Sim,Metalizado,,18 Meses,,Importado,,Sim,,,,,,Sim,,,,,,,,,,StandVirtual,Yes,2023-09-30
Particular,Land Rover,Range Rover Evoque,2.0 eD4 Pure,Diesel,Março,2016,78 424 km,1 999 cm3,150 cv,SUV / TT,Branco,Manual,6,5,,Tracção dianteira,152 g/km,,,Usados,27 900        EUR,8090690545,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/land-rover-range-rover-evoque-2-0-ed4-pure-ID8PxIcN.html,,,,,,,1,Nacional,Sim,Sim,,Sim,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,BMW,318,d Touring Line Sport,Diesel,Janeiro,2014,220 000 km,1 995 cm3,143 cv,Carrinha,Preto,Manual,6,5,5,Tracção traseira,124 g/km,"5,60 l/100km","4,20 l/100km",Usados,17 490        EUR,8090656137,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/bmw-318-d-touring-line-sport-ID8PxzfP.html,Sim,Sim,Sim,Metalizado,Classe 1,36 Meses,,Nacional,Sim,Sim,,,Série 3,260 €,,Sim,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Renault,Mégane Sport Tourer,,Diesel,Janeiro,2017,127 127 km,1 461 cm3,110 cv,Carrinha,Azul,Manual,6,5,5,,,,,Usados,15 350        EUR,8087492034,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/renault-mgane-sport-tourer-ID8Pki7U.html,,Sim,Sim,Metalizado,Classe 1,18 Meses,5,,Sim,,,Sim,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,VW,Golf Variant,1.6 TDi Confortline,Diesel,Janeiro,2018,138 145 km,1 598 cm3,115 cv,Carrinha,Branco,Manual,6,5,5,,,,,Usados,15 850        EUR,8088829477,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/vw-golf-variant-1-6-tdi-confortline-ID8PpU3z.html,,Sim,,,Classe 1,18 Meses,2,,,Sim,,,,,,Sim,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,VW,Transporter,Transport 2.0 TDi 114 CD L.Extra BlueMotion,Diesel,Julho,2013,106 442 km,1 968 cm3,114 cv,Monovolume,Branco,Manual,5,4,9,Tracção dianteira,184 g/km,"8,60 l/100km","6,10 l/100km",Usados,26 599        EUR,8089936809,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/vw-transporter-transport-2-0-tdi-114-cd-l-extra-bluemotion-ID8Puy7L.html,Sim,Sim,Sim,Metalizado,Classe 1,18 Meses,1,Nacional,Sim,Sim,,Sim,,,Sim,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Citroën,C3 Aircross,1.5 BlueHDi C-Series,Diesel,Abril,2022,49 632 km,1 499 cm3,110 cv,SUV / TT,Cinzento,Manual,6,5,5,Tracção dianteira,128 g/km,"4,20 l/100km","3,20 l/100km",Usados,21 240        EUR,8090601905,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/citron-c3-aircross-1-5-bluehdi-c-series-ID8Pxl97.html,,,,Metalizado,Classe 1,36 Meses,,,,,,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Ford,Focus,1.5 TDCi Titanium,Diesel,Janeiro,2018,121 869 km,1 499 cm3,120 cv,Utilitário,Preto,Manual,6,5,5,Tracção dianteira,,"4,30 l/100km",,Usados,16 990        EUR,8087638383,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/ford-focus-1-5-tdci-titanium-ID8PkUcn.html,,Sim,Sim,Metalizado,Classe 1,18 Meses,,Nacional,,Sim,,Sim,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,VW,Tiguan,2.0 TDi Cup BlueMotion,Diesel,Setembro,2013,142 300 km,1 968 cm3,110 cv,SUV / TT,Cinzento,Manual,6,5,,Tracção dianteira,138 g/km,"6,30 l/100km","4,80 l/100km",Usados,18 250        EUR,8089680300,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/vw-tiguan-2-0-tdi-cup-bluemotion-ID8Pttov.html,,,,Metalizado,,18 Meses,,Importado,Sim,Sim,,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,BMW,216 Active Tourer,d Advantage,Diesel,Maio,2019,70 120 km,1 496 cm3,116 cv,Monovolume,Cinzento,Manual,,5,5,,,,,Usados,21 500        EUR,8088364680,29 Setembro 2023,https://www.standvirtual.com/carros/anuncio/bmw-216-active-tourer-d-advantage-ID8PnX8Q.html,Sim,Sim,Sim,,,18 Meses,1,Nacional,,,,,Série 2,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Citroën,C3,1.5 BlueHDi Feel Pack,Diesel,Fevereiro,2021,9 137 km,1 499 cm3,102 cv,Utilitário,Branco,Manual,,5,5,,,,,Usados,18 950        EUR,8090099606,29 Setembro 2023,https://www.standvirtual.com/carros/anuncio/citron-c3-1-5-bluehdi-feel-pack-ID8Pwetv.html,,Sim,Sim,,,18 Meses,,Nacional,Sim,Sim,25/02/2025,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Audi,A3 Sportback,30 TDI Advanced,Diesel,Abril,2022,51 000 km,1 968 cm3,116 cv,Utilitário,Branco,Manual,6,5,5,Tracção dianteira,118 g/km,4 l/100km,"3,30 l/100km",Usados,28 750        EUR,8090641448,28 Setembro 2023,https://www.standvirtual.com/carros/anuncio/audi-a3-sportback-30-tdi-advanced-ID8PxwqU.html,,,Sim,Metalizado,Classe 1,18 Meses,,Nacional,,Sim,,Sim,,235 €,Sim,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,BMW,116,,Diesel,Julho,2017,149 000 km,1 496 cm3,116 cv,Utilitário,Azul,Manual,6,6,5,Tracção traseira,,,,Usados,15 250        EUR,8090610366,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/bmw-116-ID8PxnlA.html,,,Sim,Metalizado,Classe 1,18 Meses,1,,Sim,Sim,01/07/2024,Sim,Série 1,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Hyundai,Kauai,1.0 T-GDi Premium,Gasolina,Agosto,2018,71 000 km,998 cm3,120 cv,SUV / TT,Cinzento,Manual,6,5,5,Tracção dianteira,132 g/km,,,Usados,17 990        EUR,8090321089,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/hyundai-kauai-1-0-t-gdi-premium-ID8Pva5P.html,Sim,Sim,Sim,Metalizado,Classe 1,18 Meses,,Nacional,Sim,Sim,,Sim,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,SEAT,Arona,1.0 TSI Style,Gasolina,Setembro,2019,65 000 km,999 cm3,115 cv,SUV / TT,Cinzento,Manual,6,5,5,Tracção dianteira,133 g/km,"5,80 l/100km","4,60 l/100km",Usados,17 990        EUR,8090563350,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/seat-arona-1-0-tsi-style-ID8Pxb7g.html,Sim,Sim,Sim,Metalizado,Classe 1,18 Meses,1,Nacional,Sim,Sim,,Sim,,,Sim,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,BMW,i3,94Ah +Comfort Package Advance,Eléctrico,Janeiro,2018,61 000 km,,170 cv,Utilitário,Branco,Automática,,5,4,,,,,Usados,22 750        EUR,8089945111,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/bmw-i3-94ah-comfort-package-advance-ID8PuAhF.html,,Sim,Sim,,Classe 1,18 Meses,1,,Sim,Sim,,,Série i,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Renault,Mégane Sport Tourer,1.5 dCi GT Line SS,Diesel,Fevereiro,2017,103 500 km,1 461 cm3,110 cv,Carrinha,Preto,Manual,6,5,,Tracção dianteira,93 g/km,"3,90 l/100km","3,40 l/100km",Usados,15 990        EUR,8089718368,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/renault-mgane-sport-tourer-1-5-dci-gt-line-ss-ID8PtDiv.html,Sim,Sim,Sim,Metalizado,Classe 1,18 Meses,,Nacional,Sim,Sim,,Sim,,,,Sim,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,SEAT,Leon ST,2.0 TDI FR DSG S/S,Diesel,Maio,2017,88 882 km,1 968 cm3,184 cv,Carrinha,Cinzento,Automática,7,5,5,Tracção dianteira,147 g/km,"5,20 l/100km","3,90 l/100km",Usados,24 480        EUR,8090273897,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/seat-leon-st-2-0-tdi-fr-dsg-s-s-ID8PwXOF.html,,,,,,18 Meses,,,,,,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Particular,Mercedes-Benz,A 160 Limousine,,Diesel,Abril,2016,138 000 km,1 600 cm3,90 cv,Citadino,Preto,Manual,,5,,,,,,Usados,18 500        EUR,8090536378,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/mercedes-benz-a-160-limousine-ID8Px46e.html,,,,Metalizado,,,,,,,,,Classe A,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,MINI,Cooper,Sport Edition,Gasolina,Outubro,2018,53 000 km,1 499 cm3,136 cv,Sedan,Branco,Manual,6,5,5,Tracção dianteira,129 g/km,,,Usados,20 950        EUR,8089623100,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/mini-cooper-sport-edition-ID8PtewV.html,,Sim,Sim,Pérola,Classe 1,18 Meses,1,,Sim,Sim,,Sim,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Peugeot,2008,1.2 PureTech Active Pack,Gasolina,Fevereiro,2020,39 500 km,1 199 cm3,130 cv,SUV / TT,Cinzento,Manual,6,5,5,Tracção dianteira,,"5,30 l/100km",,Usados,22 500        EUR,8089037396,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/peugeot-2008-1-2-puretech-active-pack-ID8PqM96.html,Sim,Sim,Sim,Metalizado,Classe 1,18 Meses,,Nacional,Sim,Sim,,Sim,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Fiat,500X,1.0 FireFly Cross,Gasolina,Maio,2019,67 800 km,999 cm3,120 cv,SUV / TT,Cinzento,Manual,6,5,5,Tracção dianteira,143 g/km,7 l/100km,5 l/100km,Usados,16 480        EUR,8090608904,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/fiat-500x-1-0-firefly-cross-ID8PxmY0.html,,,,Metalizado,,18 Meses,1,Nacional,Sim,Sim,,Sim,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Audi,A4 Avant,,Diesel,Julho,2017,144 000 km,1 968 cm3,150 cv,Carrinha,Preto,Automática,,5,5,Tracção dianteira,,,,Usados,25 990        EUR,8084350517,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/audi-a4-avant-ID8P76Sh.html,,,,Metalizado,,36 Meses,,Importado,Sim,Sim,01/07/2025,Sim,,,,Sim,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Renault,Clio,1.0 TCe Limited,Gasolina,Dezembro,2021,11 102 km,999 cm3,90 cv,Utilitário,Cinzento,Manual,6,5,5,Tracção dianteira,,"6,20 l/100km",,Usados,15 990        EUR,8089457057,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/renault-clio-1-0-tce-limited-ID8PsxjP.html,Sim,Sim,Sim,Metalizado,,18 Meses,1,,Sim,Sim,,Sim,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,BMW,330,e iPerformance Pack M Shadow,Híbrido (Gasolina),Abril,2017,87 944 km,1 998 cm3,252 cv,Sedan,Cinzento,Automática,8,4,5,Tracção traseira,49 g/km,,,Usados,28 250        EUR,8089237524,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/bmw-330-e-iperformance-pack-m-shadow-ID8PrCcY.html,Sim,Sim,Sim,Metalizado,Classe 1,18 Meses,1,Nacional,Sim,,,Sim,Série 3,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Volvo,V60,2.4 D6 Momentum AWD Phev,Híbrido (Diesel),Junho,2014,130 000 km,2 400 cm3,286 cv,Carrinha,Preto,Automática,6,5,5,Integral,48 g/km,,,Usados,17 950        EUR,8090672272,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/volvo-v60-2-4-d6-momentum-awd-phev-ID8PxDs4.html,,,,Metalizado,,18 Meses,,Importado,,,,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Volvo,XC 70,,Diesel,Abril,2015,227 328 km,1 969 cm3,181 cv,Carrinha,Preto,Manual,8,5,5,,129 g/km,,,Usados,21 990        EUR,8090193158,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/volvo-xc-70-ID8PwCOq.html,Sim,Sim,Sim,Metalizado,Classe 1,36 Meses,,Nacional,Sim,,,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Nissan,Qashqai,1.5 dCi Tekna 19 Pele RS,Diesel,Outubro,2017,122 345 km,1 461 cm3,110 cv,SUV / TT,Branco,Manual,6,5,5,Tracção dianteira,,,,Usados,21 990        EUR,8090471238,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/nissan-qashqai-1-5-dci-tekna-19-pele-rs-ID8PvN9A.html,Sim,Sim,,Metalizado,Classe 1,18 Meses,1,,Sim,Sim,,Sim,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,BMW,320,d Touring Auto Line Sport,Diesel,Novembro,2013,192 000 km,1 995 cm3,184 cv,Carrinha,Preto,Automática,,5,5,,,,,Usados,19 990        EUR,8089583114,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/bmw-320-d-touring-auto-line-sport-ID8Pt470.html,Sim,,,,Classe 1,18 Meses,,,,Sim,,,Série 3,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Mercedes-Benz,A 180,d AMG Line Aut.,Diesel,Janeiro,2019,158 200 km,1 461 cm3,116 cv,Utilitário,Castanho,Automática,7,5,5,,,,,Usados,29 900        EUR,8089779050,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/mercedes-benz-a-180-d-amg-line-aut-ID8PtT5g.html,Sim,Sim,,Metalizado,Classe 1,18 Meses,1,,Sim,Sim,,Sim,Classe A,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Mercedes-Benz,GLA 180,d Style,Diesel,Fevereiro,2017,189 200 km,1 461 cm3,109 cv,SUV / TT,Cinzento,Manual,6,5,5,,,,,Usados,21 990        EUR,8090584802,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/mercedes-benz-gla-180-d-style-ID8PxgHg.html,Sim,Sim,,Metalizado,Classe 1,18 Meses,2,,Sim,Sim,,Sim,Classe GLA,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,SEAT,Leon ST,1.0 EcoTSI Style Ecomotive S/S,Gasolina,Setembro,2019,59 123 km,999 cm3,115 cv,Carrinha,Preto,Manual,6,5,5,,,,,Usados,19 500        EUR,8090022567,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/seat-leon-st-1-0-ecotsi-style-ecomotive-s-s-ID8PuUqX.html,Sim,Sim,,Metalizado,Classe 1,18 Meses,1,,Sim,Sim,,Sim,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Mercedes-Benz,C 220,BlueTEC Exclusive Aut.,Diesel,Agosto,2015,215 000 km,2 143 cm3,170 cv,Carrinha,Preto,Automática,7,5,5,,,,,Usados,21 690        EUR,8089810929,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/mercedes-benz-c-220-bluetec-exclusive-aut-ID8Pu1nr.html,Sim,Sim,,Metalizado,Classe 1,18 Meses,2,,Sim,Sim,,Sim,Classe C,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Mercedes-Benz,C 220,CDI 7G-TRONIC Avantgarde Edition,Diesel,Fevereiro,2016,175 534 km,2 143 cm3,170 cv,Sedan,Cinzento,Automática,7,4,,Tracção traseira,117 g/km,"5,60 l/100km","3,70 l/100km",Usados,27 500        EUR,8089390664,28 Setembro 2023,https://www.standvirtual.com/carros/anuncio/mercedes-benz-c-220-cdi-7g-tronic-avantgarde-edition-ID8Psg2Y.html,,,Sim,,,18 Meses,,,,,,,Classe C,,,Sim,,,,,,,,,,StandVirtual,Yes,2023-09-30
Particular,SEAT,Ateca,1.6 TDI Xcellence,Diesel,Abril,2018,73 548 km,1 598 cm3,115 cv,SUV / TT,Cinzento,Manual,6,5,5,Tracção dianteira,,"5,20 l/100km",,Usados,21 500        EUR,8089253048,27 Setembro 2023,https://www.standvirtual.com/carros/anuncio/seat-ateca-1-6-tdi-xcellence-ID8PrGfm.html,,,,Metalizado,,,,,Sim,Sim,,Sim,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Renault,Zoe,Limited 50,Eléctrico,Setembro,2020,10 000 km,,109 cv,Pequeno citadino,Branco,Automática,,5,5,Tracção dianteira,,,,Usados,26 480        EUR,8087726439,29 Setembro 2023,https://www.standvirtual.com/carros/anuncio/renault-zoe-limited-50-ID8Plh6D.html,Sim,Sim,Sim,,Classe 1,18 Meses,1,Importado,Sim,Sim,,Sim,,,Sim,,395 km,Própria,,"17,30 kWh/100km",50 kWh,,,,,StandVirtual,Yes,2023-09-30
Profissional,Honda,Civic,1.0 i-VTEC Dynamic CVT,Gasolina,Novembro,2017,34 980 km,988 cm3,126 cv,Sedan,Vermelho,Automática,,5,5,,,,,Usados,20 900        EUR,8090455698,29 Setembro 2023,https://www.standvirtual.com/carros/anuncio/honda-civic-1-0-i-vtec-dynamic-cvt-ID8PvJ6V.html,Sim,Sim,Sim,,,18 Meses,1,Nacional,,,,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Smart,ForTwo Coupé,,Gasolina,Agosto,2017,70 000 km,898 cm3,109 cv,Cabrio,Preto,Automática,,2,2,,,,,Usados,26 990        EUR,8090293661,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/smart-fortwo-coup-ID8Pv2Xr.html,Sim,Sim,Sim,,Classe 1,18 Meses,1,,Sim,Sim,,Sim,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Particular,BMW,520,d Auto,Diesel,Julho,2017,149 000 km,1 995 cm3,190 cv,Carrinha,Preto,Automática,,5,5,Tracção traseira,114 g/km,"5,20 l/100km",,Usados,28 000        EUR,8087432506,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/bmw-520-d-auto-ID8Pk2DM.html,,,,,Classe 1,,,,Sim,Sim,13/07/2024,Sim,Série 5,,,,,,,,,,,20/12/2023,,StandVirtual,Yes,2023-09-30
