Anunciante,Marca,Modelo,Versão,Combustível,Mês de Registo,Ano,Quilómetros,Cilindrada,Potência,Aceita retoma,Segmento,Cor,Tipo de Caixa,Número de Mudanças,Nº de portas,Lotação,Classe do veículo,Origem,Livro de Revisões completo,Não fumador,2º Chave,Consumo Urbano,Condição,Preco,ID Anuncio,Data Anuncio,Possibilidade de financiamento,Tipo de cor,Tracção,Inspecção válida até,Garantia de Stand (incl. no preço),Registo(s),Valor Fixo,Emissões CO2,IUC,Filtro de partículas,Consumo Extra Urbano,Sub-modelo,Garantia de Fábrica até,Consumo Combinado,IVA Discriminado,IVA dedutível,Autonomia Máxima,Autonomia,Capacidade da bateria,Bateria,ou até,Consumo,Clássico,Site,Portugal
Profissional,MG,EHS,1.5 T-GDI Plug-in Hybrid Comfort,Híbrido (Gasolina),Outubro,2021,40 000 km,1 490 cm3,258 cv,,SUV / TT,Branco,Automática,10,5,5,,Importado,Sim,,Sim,,Usados,31 999        EUR,8089999779,10 Julho 2023,,,Tracção dianteira,,18 Meses,2,Sim,43 g/km,145 €,,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,E 220,D AMG Line,Diesel,Dezembro,2018,78 555 km,1 950 cm3,194 cv,Sim,Sedan,Preto,Automática,,5,5,Classe 1,,Sim,Sim,Sim,,Usados,39 980        EUR,8089827329,10 Julho 2023,Sim,Metalizado,,,18 Meses,,,,,Sim,,Classe E,,,Sim,Sim,,,,,,,,StandVirtual,Yes
Profissional,BMW,320,d Pack M Auto,Diesel,Maio,2019,129 000 km,1 995 cm3,190 cv,,Sedan,Branco,Automática,8,4,,Classe 1,,Sim,Sim,Sim,,Usados,35 990        EUR,8089590625,10 Julho 2023,,Metalizado,Integral,,18 Meses,,Sim,128 g/km,,,,Série 3,,,,,,,,,,,,StandVirtual,Yes
Profissional,BMW,520,d Pack M Auto,Diesel,Abril,2019,62 000 km,1 995 cm3,190 cv,Sim,Sedan,Preto,Automática,8,5,5,Classe 1,Nacional,Sim,,Sim,,Usados,39 900        EUR,8089792237,10 Julho 2023,Sim,Metalizado,,,36 Meses,,,,,Sim,,Série 5,30/04/2024,,,,,,,,,,,StandVirtual,Yes
Profissional,BMW,420 Gran Coupé,d Pack M,Diesel,Novembro,2014,108 087 km,1 995 cm3,184 cv,Sim,Sedan,Cinzento,Manual,,5,,,Importado,,Sim,Sim,,Usados,31 990        EUR,8088538251,10 Julho 2023,Sim,Pérola,,,18 Meses,,Sim,,,,,Série 4,,,,,,,,,,,,StandVirtual,Yes
Profissional,BMW,320,d Line Sport Auto,Diesel,Janeiro,2021,44 681 km,1 995 cm3,190 cv,,Sedan,Cinzento,Automática,,4,5,,Nacional,,,,"5,20 l/100km",Usados,43 900        EUR,8089792962,10 Julho 2023,,,,,36 Meses,,Sim,121 g/km,,,"4,30 l/100km",Série 3,10/07/2026,"4,60 l/100km",,,,,,,,,,StandVirtual,Yes
Profissional,BMW,X5,40e xDrive,Híbrido (Gasolina),Outubro,2016,133 000 km,1 997 cm3,313 cv,Sim,SUV / TT,Azul,Automática,,5,5,,Nacional,Sim,Sim,Sim,,Usados,41 750        EUR,8089628161,10 Julho 2023,Sim,,,,18 Meses,1,Sim,,"215,14 €",Sim,,Série X,,,,Sim,,,,,,,,StandVirtual,Yes
Profissional,Volvo,XC 40,2.0 D3 Momentum Geartronic,Diesel,Julho,2020,34 989 km,1 969 cm3,150 cv,Sim,SUV / TT,Azul,Automática,7,5,5,Classe 1,Nacional,Sim,Sim,Sim,"5,90 l/100km",Usados,39 950        EUR,8089292611,10 Julho 2023,Sim,Metalizado,,,18 Meses,1,,,,,,,,,Sim,Sim,,,,,,,,StandVirtual,Yes
Profissional,Jaguar,I-Pace,SE AWD Aut.,Eléctrico,Maio,2018,78 500 km,,400 cv,Sim,SUV / TT,Branco,Automática,,5,5,Classe 1,,,,Sim,,Usados,44 990        EUR,8088369183,10 Julho 2023,Sim,,Integral,,18 Meses,,Sim,,,,,,,,,,,,,Própria,,,,StandVirtual,Yes
Profissional,Volvo,XC 60,2.0 D4 R-Design AWD Geartronic,Diesel,Abril,2018,104 812 km,1 969 cm3,190 cv,Sim,SUV / TT,Preto,Automática,8,5,5,Classe 1,Nacional,,,Sim,,Usados,43 950        EUR,8089372713,10 Julho 2023,Sim,Metalizado,,,18 Meses,1,Sim,,,,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,A 180,d Business Solutions Aut.,Diesel,Julho,2019,52 897 km,1 461 cm3,116 cv,Sim,Utilitário,Azul,Automática,7,5,5,,Importado,Sim,Sim,Sim,,Usados,31 500        EUR,8089628715,10 Julho 2023,Sim,,,,24 Meses,,Sim,,,,,Classe A,,,,,,,,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,CLA 200,Shooting Brake Progressive Aut.,Gasolina,Fevereiro,2021,42 032 km,1 332 cm3,163 cv,,Carrinha,Preto,Automática,,5,,,Nacional,,,,,Usados,40 499        EUR,8089789834,10 Julho 2023,Sim,,,,18 Meses,,Sim,,,,,Classe CLA,,,,,,,,,,,,StandVirtual,Yes
Profissional,BMW,740,d xDrive Pack M,Diesel,Janeiro,2016,64 900 km,2 993 cm3,320 cv,Sim,Sedan,Cinzento,Automática,8,4,5,Classe 1,Nacional,Sim,Sim,Sim,"7,30 l/100km",Usados,49 990        EUR,8089579606,10 Julho 2023,Sim,Metalizado,Integral,,18 Meses,1,Sim,180 g/km,,,"5,10 l/100km",Série 7,,,,,,,,,,,,StandVirtual,Yes
Particular,Porsche,Cayenne,,Diesel,Dezembro,2015,130 000 km,2 967 cm3,263 cv,,SUV / TT,Branco,Automática,,5,5,Classe 1,,Sim,Sim,Sim,,Usados,59 990        EUR,8089933401,10 Julho 2023,,Metalizado,Integral,,,,,,,,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,Tesla,Model 3,Performance Dual Motor AWD,Eléctrico,Fevereiro,2022,6 567 km,,513 cv,Sim,Sedan,Preto,Automática,,4,5,,Importado,,,,,Usados,52 800        EUR,8087147484,10 Julho 2023,Sim,,,,36 Meses,,,,,,,,,,,,,,,Própria,,,,StandVirtual,Yes
Profissional,VW,Arteon,2.0 TDI Elegance DSG,Diesel,Março,2023,6 000 km,1 968 cm3,150 cv,Sim,Sedan,Cinzento,Automática,7,4,5,Classe 1,Nacional,,,Sim,,Usados,49 900        EUR,8089932540,10 Julho 2023,Sim,,,,36 Meses,,,,,,,,01/03/2026,,,,,,,,,,,StandVirtual,Yes
Profissional,Toyota,RAV4,2.5 HDF Square Collection,Híbrido (Gasolina),Fevereiro,2022,39 278 km,2 487 cm3,218 cv,Sim,SUV / TT,Branco,Automática,,5,5,,Nacional,,,,,Usados,49 250        EUR,8089637567,11 Julho 2023,Sim,,,,36 Meses,,Sim,129 g/km,,,,,11/07/2026,,,,,,,,,,,StandVirtual,Yes
Profissional,Tesla,Model 3,Performance Dual Motor AWD,Eléctrico,Dezembro,2021,9 965 km,,513 cv,Sim,Sedan,Preto,Automática,,4,5,,Importado,,,,,Usados,49 500        EUR,8086894007,11 Julho 2023,Sim,,,,36 Meses,,,,,,,,,,,,,,,Própria,,,,StandVirtual,Yes
Profissional,Jaguar,E-Pace,1.5 P160 S Aut.,Gasolina,Abril,2021,18 277 km,1 498 cm3,160 cv,Sim,SUV / TT,Preto,Automática,,5,,,,,,,,Usados,47 490        EUR,8089396572,11 Julho 2023,Sim,,,,18 Meses,,Sim,,,,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,Toyota,RAV4,2.5 HDF Plug-in Square Co.AWD-i,Híbrido (Gasolina),Agosto,2021,51 831 km,2 487 cm3,309 cv,Sim,SUV / TT,Cinzento,Automática,,5,,,Nacional,,,,,Usados,55 000        EUR,8089637558,11 Julho 2023,Sim,,,,61 Meses,,Sim,,,,,,26/08/2028,,,,,,,,,,,StandVirtual,Yes
Profissional,Alfa Romeo,Giulia,2.2 D Super AT8,Diesel,Junho,2021,1 100 km,2 143 cm3,190 cv,Sim,Sedan,Vermelho,Automática,8,4,5,,,,,,,Usados,48 980        EUR,8085762636,11 Julho 2023,Sim,Metalizado,,,36 Meses,,Sim,,,,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,BMW,X1,xDrive25e,Híbrido (Gasolina),Maio,2023,8 km,1 499 cm3,245 cv,,SUV / TT,Preto,Automática,,5,,,Nacional,,,,,Usados,52 999        EUR,8090012240,10 Julho 2023,Sim,,,,36 Meses,,Sim,,,,,Série X,,,,,,,,,,,,StandVirtual,Yes
Profissional,Maserati,Ghibli,3.0 V6,Diesel,Fevereiro,2016,88 000 km,2 987 cm3,275 cv,Sim,Sedan,Preto,Automática,,4,5,Classe 1,,,Sim,Sim,,Usados,46 999        EUR,8088008969,10 Julho 2023,Sim,Metalizado,Tracção traseira,,18 Meses,,,,,,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,Tesla,Model S,75D,Eléctrico,Maio,2018,73 000 km,,332 cv,Sim,Sedan,Cinzento,Automática,,5,5,Classe 1,,Sim,Sim,Sim,,Usados,49 900        EUR,8088825445,10 Julho 2023,Sim,Metalizado,,,18 Meses,,,,,,,,,,,Sim,,,,Própria,,,,StandVirtual,Yes
Profissional,Nissan,X-Trail,1.5 e-Power Tekna 7L e-4force,Híbrido (Gasolina),Novembro,2022,394 km,1 497 cm3,213 cv,,SUV / TT,Preto,Automática,,5,7,,Nacional,,,,,Usados,49 990        EUR,8089722808,10 Julho 2023,,,,,24 Meses,,Sim,,,,,,,,,Sim,,,,,,,,StandVirtual,Yes
Particular,Tesla,Model X,75D,Eléctrico,Setembro,2017,117 000 km,,306 cv,,SUV / TT,Cinzento,Automática,,5,6,Classe 1,,,Sim,,,Usados,45 500        EUR,8088537150,10 Julho 2023,,Metalizado,Integral,,,,Sim,,,,,,29/09/2025,,,,,390 km,75 kWh,Própria,,230 kWh/100km,,StandVirtual,Yes
Profissional,Toyota,RAV4,2.5 HDF Square Collection,Híbrido (Gasolina),Julho,2021,42 577 km,2 487 cm3,218 cv,Sim,SUV / TT,Branco,Automática,,5,,,Nacional,,,,,Usados,47 250        EUR,8090012036,10 Julho 2023,Sim,,,,60 Meses,,Sim,129 g/km,,,,,11/07/2028,"4,60 l/100km",,,,,,,,,,StandVirtual,Yes
Profissional,Audi,A6 Avant,40 TDI Sport S tronic,Diesel,Outubro,2020,46 371 km,1 968 cm3,204 cv,,Carrinha,Preto,Automática,,5,5,,Nacional,,,,,Usados,49 500        EUR,8090012031,10 Julho 2023,,,,,18 Meses,,Sim,,,,,,,"5,80 l/100km",,Sim,,,,,,,,StandVirtual,Yes
Particular,Audi,Q4 e-tron,50 quattro 82 kWH,Eléctrico,Outubro,2021,59 000 km,,299 cv,,SUV / TT,Preto,Automática,,5,5,Classe 1,Nacional,Sim,Sim,,,Usados,52 500        EUR,8089863695,10 Julho 2023,,Metalizado,Integral,,,,Sim,,,,,,,,,,500 km,487 km,,,,"17,90 kWh/100km",,StandVirtual,Yes
Particular,Mercedes-Benz,A 35 AMG,4Matic,Gasolina,Abril,2019,31 000 km,1 991 cm3,306 cv,,Utilitário,Cinzento,Automática,7,5,5,Classe 1,Nacional,,Sim,Sim,,Usados,49 200        EUR,8089552817,10 Julho 2023,,Metalizado,Integral,14/04/2024,,2,,188 g/km,,,,Classe A,,,,,,,,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,GLC 250,d AMG Line 4-Matic,Diesel,Novembro,2017,129 000 km,2 143 cm3,204 cv,Sim,Coupé,Prateado,Automática,9,5,5,Classe 1,Nacional,Sim,Sim,Sim,,Usados,48 500        EUR,8089344101,10 Julho 2023,Sim,Metalizado,,,18 Meses,1,Sim,,,,,Classe GLC,,,,,,,,,,,,StandVirtual,Yes
Profissional,Toyota,GR Yaris,1.6 T Extreme Rally,Gasolina,Janeiro,2022,6 900 km,1 618 cm3,261 cv,,Citadino,Branco,Manual,6,3,5,Classe 1,Nacional,Sim,Sim,Sim,,Usados,52 900        EUR,8089504508,10 Julho 2023,,Metalizado,,,36 Meses,1,Sim,,,,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,CLS 400,d 4Matic AMG Line,Diesel,Fevereiro,2019,96 000 km,2 925 cm3,340 cv,Sim,Sedan,Cinzento,Automática,9,4,5,,,Sim,Sim,Sim,,Usados,59 999        EUR,8089945658,10 Julho 2023,Sim,Metalizado,Integral,,18 Meses,,Sim,191 g/km,,,,Classe CLS,,,,,,,,,,,,StandVirtual,Yes
Profissional,Jaguar,F-Type,2.0 i4,Gasolina,Junho,2019,16 000 km,1 997 cm3,300 cv,Sim,Coupé,Preto,Automática,8,2,2,Classe 1,Importado,Sim,Sim,Sim,,Usados,59 950        EUR,8089872611,10 Julho 2023,Sim,Metalizado,Tracção traseira,01/06/2025,18 Meses,2,Sim,206 g/km,,,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,Hyundai,i30 N,2.0 T-GDi Pack Performance,Gasolina,Fevereiro,2023,10 km,1 998 cm3,280 cv,,Utilitário,Preto,Manual,,5,5,,Nacional,,,,,Usados,48 900        EUR,8089722295,10 Julho 2023,,,,,36 Meses,,Sim,,,,,,,8 l/100km,,,,,,,,,,StandVirtual,Yes
Profissional,Hyundai,Tucson,1.6 CRDi Vanguard DCT,Diesel,Novembro,2022,7 km,1 598 cm3,136 cv,,SUV / TT,Azul,Automática,,5,5,,Nacional,,,,,Usados,46 800        EUR,8089722297,10 Julho 2023,,,,,36 Meses,,Sim,,,,,,,"5,30 l/100km",,,,,,,,,,StandVirtual,Yes
Profissional,Land Rover,Range Rover Sport,3.0 SDV6 HEV Autobiography Dynamic,Híbrido (Diesel),Abril,2015,134 000 km,2 993 cm3,340 cv,Sim,SUV / TT,Cinzento,Automática,,5,7,,Nacional,Sim,Sim,Sim,"5,80 l/100km",Usados,56 990        EUR,8089440878,10 Julho 2023,Sim,Metalizado,Integral,,18 Meses,1,Sim,169 g/km,,Sim,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,BMW,M2,Auto,Gasolina,Setembro,2017,57 000 km,2 979 cm3,370 cv,Sim,Coupé,Cinzento,Automática,,2,4,Classe 1,,Sim,Sim,Sim,"10,50 l/100km",Usados,54 990        EUR,8089440891,10 Julho 2023,Sim,Mate,Tracção traseira,,18 Meses,1,Sim,185 g/km,,,,Série 2,,,,,,,,,,,,StandVirtual,Yes
Profissional,BMW,M2,Auto,Gasolina,Outubro,2017,88 000 km,2 979 cm3,370 cv,Sim,Coupé,Branco,Automática,7,2,4,Classe 1,,Sim,Sim,Sim,"10,50 l/100km",Usados,53 990        EUR,8089628505,10 Julho 2023,Sim,,Tracção traseira,,18 Meses,1,Sim,185 g/km,,,"6,40 l/100km",Série 2,,,,,,,,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,E 220,d AMG Line,Diesel,Janeiro,2018,83 000 km,1 950 cm3,194 cv,Sim,Coupé,Prateado,Automática,9,3,4,Classe 1,,,,Sim,,Usados,45 990        EUR,8087430920,10 Julho 2023,Sim,Metalizado,,,18 Meses,,Sim,,,,,Classe E,,,,,,,,,,,,StandVirtual,Yes
Profissional,Volvo,XC 90,2.0 D4 R-Design,Diesel,Maio,2018,81 992 km,1 969 cm3,190 cv,Sim,SUV / TT,Cinzento,Automática,8,5,7,Classe 1,,Sim,Sim,Sim,"5,80 l/100km",Usados,51 950        EUR,8089446900,10 Julho 2023,Sim,Metalizado,Tracção dianteira,,18 Meses,1,,136 g/km,226 €,,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,BMW,740,Le xDrive iPerformance,Híbrido (Gasolina),Outubro,2017,95 000 km,1 998 cm3,326 cv,Sim,Sedan,Cinzento,Automática,8,4,4,,,Sim,Sim,Sim,,Usados,49 999        EUR,8089945656,10 Julho 2023,Sim,Metalizado,Integral,,18 Meses,,Sim,67 g/km,,,,Série 7,,,,,,,,,,,,StandVirtual,Yes
Particular,Land Rover,Range Rover Sport,3.0 SDV6 HSE,Diesel,Dezembro,2015,248 000 km,2 993 cm3,306 cv,,SUV / TT,Preto,Automática,,5,7,,,Sim,Sim,Sim,"7,90 l/100km",Usados,48 000        EUR,8089686939,10 Julho 2023,,Metalizado,,,,,,,,,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,Tesla,Model 3,Long-Range Dual Motor AWD,Eléctrico,Setembro,2021,7 560 km,,351 cv,Sim,Sedan,Preto,Automática,,4,5,,Importado,,,,,Usados,47 500        EUR,8086893681,10 Julho 2023,Sim,,,,36 Meses,,,,,,,,,,,,,,,Própria,,,,StandVirtual,Yes
Profissional,BMW,X1,xDrive25e,Híbrido (Gasolina),Maio,2023,7 km,1 499 cm3,245 cv,,SUV / TT,Preto,Automática,,5,,,Nacional,,,,,Usados,52 999        EUR,8089637053,10 Julho 2023,Sim,,,,36 Meses,,Sim,,,,,Série X,,,,,,,,,,,,StandVirtual,Yes
Profissional,BMW,330,e Pack M Auto,Híbrido (Gasolina),Setembro,2022,6 800 km,1 998 cm3,293 cv,Sim,Sedan,Preto,Automática,,4,5,Classe 1,,Sim,Sim,Sim,,Usados,56 700        EUR,8089124663,10 Julho 2023,Sim,Metalizado,Tracção traseira,,36 Meses,,Sim,,,,,Série 3,20/09/2025,,Sim,Sim,,,,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,GLB 180,d Progressive,Diesel,Maio,2022,19 793 km,1 950 cm3,116 cv,,SUV / TT,Prateado,Automática,,5,7,,Nacional,,,,,Usados,51 000        EUR,8089159537,10 Julho 2023,,,,,24 Meses,,Sim,,,,,Classe GLB,,"5,50 l/100km",,,,,,,,,,StandVirtual,Yes
Profissional,Volvo,XC 60,2.0 T8 PHEV Momentum AWD,Híbrido (Gasolina),Dezembro,2018,95 000 km,1 969 cm3,408 cv,Sim,SUV / TT,Preto,Automática,8,5,5,Classe 1,Nacional,Sim,Sim,Sim,,Usados,45 900        EUR,8088887720,10 Julho 2023,Sim,Metalizado,Integral,,18 Meses,1,,,,,,,,,Sim,Sim,45 km,,,,,,,StandVirtual,Yes
Particular,BMW,iX3,Inspiring,Eléctrico,Junho,2021,6 654 km,,286 cv,,SUV / TT,Azul,Automática,,5,5,,Importado,Sim,Sim,Sim,,Usados,57 900        EUR,8089397456,9 Julho 2023,,Metalizado,Tracção traseira,,,1,,,,,,Série X,17/06/2024,,,,460 km,450 km,210 kWh,Própria,,"18,60 kWh/100km",,StandVirtual,Yes
Particular,Audi,A6,,Diesel,Julho,2021,22 500 km,1 968 cm3,163 cv,,Sedan,Preto,Automática,,4,5,Classe 1,Importado,Sim,Sim,Sim,,Usados,48 890        EUR,8088652742,10 Julho 2023,,Metalizado,Tracção dianteira,05/07/2025,,,,145 g/km,,,,,13/06/2026,,,,,,,,100 000 km,,,StandVirtual,Yes
Profissional,BMW,330,e Pack M Auto,Híbrido (Gasolina),Outubro,2021,51 000 km,1 998 cm3,293 cv,Sim,Sedan,Azul,Automática,,4,5,Classe 1,Nacional,Sim,Sim,Sim,,Usados,49 990        EUR,8089276872,10 Julho 2023,Sim,Metalizado,,,18 Meses,,Sim,,,,,Série 3,,,,,,,,,,,,StandVirtual,Yes
Particular,VW,Amarok,,Diesel,Agosto,2020,5 400 km,2 967 cm3,258 cv,,SUV / TT,Branco,Manual,6,4,5,,,,Sim,,,Usados,46 900        EUR,8089275121,8 Julho 2023,,Metalizado,Integral,,,,Sim,,,,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,CLS 300,d AMG Line,Diesel,Outubro,2018,94 147 km,1 950 cm3,245 cv,Sim,Sedan,Preto,Automática,,4,5,,Nacional,,,Sim,,Usados,52 900        EUR,8089852251,10 Julho 2023,Sim,,,,18 Meses,,,,,Sim,,Classe CLS,,,,,,,,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,C 220,d Avantgarde,Diesel,Maio,2022,23 500 km,1 992 cm3,200 cv,,Carrinha,Preto,Automática,,5,5,,Nacional,,,,,Usados,55 500        EUR,8089159539,10 Julho 2023,,,,,24 Meses,,Sim,,,,,Classe C,,"4,70 l/100km",,,,,,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,C 220,d Avantgarde,Diesel,Maio,2022,28 553 km,1 992 cm3,200 cv,,Carrinha,Preto,Automática,,5,5,,Nacional,,,,,Usados,55 500        EUR,8089159527,10 Julho 2023,,,,,24 Meses,,Sim,,,,,Classe C,,"4,70 l/100km",,,,,,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,GLA 180,d AMG Line,Diesel,Junho,2022,14 400 km,1 950 cm3,116 cv,,SUV / TT,Cinzento,Automática,,5,5,,Nacional,,,,,Usados,54 000        EUR,8089159532,10 Julho 2023,,,,,24 Meses,,Sim,,,,,Classe GLA,,"5,40 l/100km",,,,,,,,,,StandVirtual,Yes
Profissional,Tesla,Model 3,Long-Range Dual Motor AWD,Eléctrico,Novembro,2021,4 014 km,,351 cv,Sim,Sedan,Cinzento,Automática,,4,5,,Importado,,,,,Usados,49 900        EUR,8086893712,10 Julho 2023,Sim,,,,36 Meses,,,,,,,,,,,Sim,,,,Própria,,,,StandVirtual,Yes
Profissional,BMW,520,d Pack M Auto,Diesel,Agosto,2020,55 196 km,1 995 cm3,190 cv,Sim,SUV / TT,Azul,Automática,,5,5,Classe 1,Nacional,Sim,Sim,Sim,,Usados,48 900        EUR,8089784447,10 Julho 2023,Sim,Metalizado,,,18 Meses,1,Sim,169 g/km,,,,Série 5,,,,,,,,,,,,StandVirtual,Yes
Particular,Land Rover,Range Rover Sport,3.0 SDV6 HEV HSE,Híbrido (Diesel),Julho,2016,79 000 km,2 993 cm3,340 cv,,SUV / TT,Preto,Automática,7,5,7,Classe 2,Nacional,,Sim,Sim,"5,80 l/100km",Usados,58 000        EUR,8089296354,10 Julho 2023,,Metalizado,Integral,31/07/2023,,,,164 g/km,,,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,Toyota,GR Yaris,1.6 T Extreme Rally,Gasolina,Maio,2020,10 000 km,1 618 cm3,261 cv,,Citadino,Branco,Manual,6,3,4,Classe 1,,Sim,Sim,Sim,,Usados,49 990        EUR,8089784385,10 Julho 2023,Sim,Metalizado,,,36 Meses,,,,,,,,01/05/2030,,,,,,,,,,,StandVirtual,Yes
Profissional,BMW,520,e,Híbrido (Gasolina),Junho,2021,36 200 km,1 998 cm3,204 cv,Sim,Sedan,Preto,Automática,,4,5,,Nacional,Sim,,Sim,,Usados,46 950        EUR,8087924876,10 Julho 2023,Sim,,,01/06/2025,24 Meses,,,,,,,Série 5,,,,Sim,,,,,,,,StandVirtual,Yes
Profissional,Mitsubishi,Eclipse Cross,,Híbrido (Gasolina),Dezembro,2022,521 km,2 360 cm3,188 cv,,SUV / TT,Cinzento,Automática,,5,5,,Nacional,,,,,Usados,47 000        EUR,8089430410,10 Julho 2023,,,,,53 Meses,,Sim,,,,,,27/12/2027,2 l/100km,,,,,,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,C 220,D AMG Line,Diesel,Maio,2021,27 500 km,1 992 cm3,200 cv,,Sedan,Azul,Automática,,4,5,,Nacional,,,,,Usados,56 000        EUR,8089400988,10 Julho 2023,,,,,24 Meses,,Sim,,,,,Classe C,,5 l/100km,,,,,,,,,,StandVirtual,Yes
Profissional,BMW,M2,,Gasolina,Março,2018,51 735 km,2 979 cm3,370 cv,Sim,Coupé,Preto,Automática,,3,,,,,,,"10,50 l/100km",Usados,56 000        EUR,8087929605,10 Julho 2023,Sim,Metalizado,,,36 Meses,,,,,,,Série 2,,,,,,,,,,,,StandVirtual,Yes
Profissional,Cupra,Formentor,1.4 e-Hybrid DSG,Híbrido (Gasolina),Novembro,2022,11 384 km,1 395 cm3,204 cv,Sim,SUV / TT,Verde,Automática,,5,5,,Nacional,,,,,Usados,46 900        EUR,8089948669,10 Julho 2023,Sim,,,,18 Meses,,Sim,1 g/km,,Sim,,,,,,Sim,,,,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,C 300,d AMG Line,Diesel,Março,2022,7 800 km,1 950 cm3,245 cv,,Carrinha,Cinzento,Automática,,5,,,Nacional,,,,,Usados,57 999        EUR,8089787603,10 Julho 2023,Sim,,,,36 Meses,,Sim,,,,,Classe C,,,,,,,,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,C 220,d Avantgarde,Diesel,Março,2022,28 500 km,1 992 cm3,200 cv,,Carrinha,Cinzento,Automática,,5,5,,Nacional,,,,,Usados,51 000        EUR,8089159404,10 Julho 2023,,,,,24 Meses,,Sim,,,,,Classe C,,"4,70 l/100km",,,,,,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,C 220,d Avantgarde,Diesel,Fevereiro,2022,30 000 km,1 992 cm3,200 cv,,Carrinha,Cinzento,Automática,,5,5,,Nacional,,,,,Usados,51 000        EUR,8089159392,10 Julho 2023,,,,,24 Meses,,Sim,,,,,Classe C,,"4,70 l/100km",,,,,,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,C 300,,Diesel,Janeiro,2022,15 900 km,1 992 cm3,265 cv,,Carrinha,Preto,Automática,,5,5,,Nacional,,,,,Usados,57 000        EUR,8089159342,10 Julho 2023,,,,,24 Meses,,Sim,,,,,Classe C,,"5,20 l/100km",,,,,,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,GLB 180,d Progressive,Diesel,Maio,2022,22 000 km,1 950 cm3,116 cv,,SUV / TT,Prateado,Automática,,5,7,,Nacional,,,,,Usados,51 000        EUR,8089159490,10 Julho 2023,,,,,24 Meses,,Sim,,,,,Classe GLB,,"5,50 l/100km",,,,,,,,,,StandVirtual,Yes
Profissional,Tesla,Model 3,Performance Dual Motor AWD,Eléctrico,Setembro,2021,6 597 km,,513 cv,Sim,Sedan,Branco,Automática,,4,5,,Importado,,,,,Usados,49 800        EUR,8086893744,10 Julho 2023,Sim,,,,36 Meses,,,,,,,,,,,,,,,Própria,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,C 220,D Avantgarde,Diesel,Junho,2022,20 849 km,1 993 cm3,200 cv,,Sedan,Cinzento,Automática,,4,5,,Nacional,,,,,Usados,54 000        EUR,8089517250,10 Julho 2023,,,,,24 Meses,,Sim,,,,,Classe C,,"4,50 l/100km",,,,,,,,,,StandVirtual,Yes
Particular,BMW,X3,30 e xDrive Pack M,Híbrido (Gasolina),Maio,2020,48 000 km,1 998 cm3,292 cv,,SUV / TT,Cinzento,Automática,8,5,5,Classe 1,Nacional,Sim,Sim,Sim,,Usados,55 450        EUR,8089933104,10 Julho 2023,,Metalizado,Integral,,,1,,,,,,Série X,25/05/2025,,,,,,,,100 000 km,,,StandVirtual,Yes
Profissional,Lexus,UX 300e,Premium,Eléctrico,Dezembro,2021,5 260 km,,204 cv,Sim,SUV / TT,Cinzento,Automática,8,5,5,Classe 1,Nacional,Sim,Sim,Sim,,Usados,46 900        EUR,8090010882,10 Julho 2023,Sim,Metalizado,Tracção dianteira,,18 Meses,1,,,,,,UX,,,,,,,,Própria,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,C 220,d Avantgarde,Diesel,Março,2022,25 400 km,1 992 cm3,200 cv,,Carrinha,Cinzento,Automática,,5,5,,Nacional,,,,,Usados,51 000        EUR,8089159410,10 Julho 2023,,,,,24 Meses,,Sim,,,,,Classe C,,"4,70 l/100km",,,,,,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,GLB 200,d Progressive,Diesel,Abril,2021,33 445 km,1 950 cm3,150 cv,Sim,SUV / TT,Azul,Automática,,5,5,,Importado,,,,,Usados,54 490        EUR,8088645007,10 Julho 2023,Sim,Metalizado,,,24 Meses,,Sim,,,,,Classe GLB,,,,,,,,,,,,StandVirtual,Yes
